,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
3968,86_12,RSV B 1982,1,1.524e-06,B10,V1P3,RSV_Historical_Sera_2,1.215,24.12.13_RSVNeut_HistoricalSera_Rep1,
3969,86_12,RSV B 1982,2,0.01,C2,V1P3,RSV_Historical_Sera_2,0.12,24.12.13_RSVNeut_HistoricalSera_Rep1,
3970,86_12,RSV B 1982,2,0.003333,C3,V1P3,RSV_Historical_Sera_2,0.3417,24.12.13_RSVNeut_HistoricalSera_Rep1,
3971,86_12,RSV B 1982,2,0.001111,C4,V1P3,RSV_Historical_Sera_2,0.4564,24.12.13_RSVNeut_HistoricalSera_Rep1,
3972,86_12,RSV B 1982,2,0.0003704,C5,V1P3,RSV_Historical_Sera_2,1.475,24.12.13_RSVNeut_HistoricalSera_Rep1,
3973,86_12,RSV B 1982,2,0.0001235,C6,V1P3,RSV_Historical_Sera_2,1.013,24.12.13_RSVNeut_HistoricalSera_Rep1,
3974,86_12,RSV B 1982,2,4.115e-05,C7,V1P3,RSV_Historical_Sera_2,0.8663,24.12.13_RSVNeut_HistoricalSera_Rep1,
3975,86_12,RSV B 1982,2,1.372e-05,C8,V1P3,RSV_Historical_Sera_2,0.9722,24.12.13_RSVNeut_HistoricalSera_Rep1,
3976,86_12,RSV B 1982,2,4.572e-06,C9,V1P3,RSV_Historical_Sera_2,0.9674,24.12.13_RSVNeut_HistoricalSera_Rep1,
3977,86_12,RSV B 1982,2,1.524e-06,C10,V1P3,RSV_Historical_Sera_2,1.001,24.12.13_RSVNeut_HistoricalSera_Rep1,
3978,87_7,RSV B 1982,1,0.01,F2,V1P4,RSV_Historical_Sera_2,0.05581,24.12.13_RSVNeut_HistoricalSera_Rep1,
3979,87_7,RSV B 1982,1,0.003333,F3,V1P4,RSV_Historical_Sera_2,0.02781,24.12.13_RSVNeut_HistoricalSera_Rep1,
3980,87_7,RSV B 1982,1,0.001111,F4,V1P4,RSV_Historical_Sera_2,0.1214,24.12.13_RSVNeut_HistoricalSera_Rep1,
3981,87_7,RSV B 1982,1,0.0003704,F5,V1P4,RSV_Historical_Sera_2,0.5424,24.12.13_RSVNeut_HistoricalSera_Rep1,
3982,87_7,RSV B 1982,1,0.0001235,F6,V1P4,RSV_Historical_Sera_2,0.878,24.12.13_RSVNeut_HistoricalSera_Rep1,
3983,87_7,RSV B 1982,1,4.115e-05,F7,V1P4,RSV_Historical_Sera_2,0.8453,24.12.13_RSVNeut_HistoricalSera_Rep1,
3984,87_7,RSV B 1982,1,1.372e-05,F8,V1P4,RSV_Historical_Sera_2,1.073,24.12.13_RSVNeut_HistoricalSera_Rep1,
3985,87_7,RSV B 1982,1,4.572e-06,F9,V1P4,RSV_Historical_Sera_2,1.161,24.12.13_RSVNeut_HistoricalSera_Rep1,
3986,87_7,RSV B 1982,1,1.524e-06,F10,V1P4,RSV_Historical_Sera_2,1.511,24.12.13_RSVNeut_HistoricalSera_Rep1,
3987,87_7,RSV B 1982,2,0.01,G2,V1P4,RSV_Historical_Sera_2,0.01614,24.12.13_RSVNeut_HistoricalSera_Rep1,
3988,87_7,RSV B 1982,2,0.003333,G3,V1P4,RSV_Historical_Sera_2,0.03391,24.12.13_RSVNeut_HistoricalSera_Rep1,
3989,87_7,RSV B 1982,2,0.001111,G4,V1P4,RSV_Historical_Sera_2,0.0535,24.12.13_RSVNeut_HistoricalSera_Rep1,
3990,87_7,RSV B 1982,2,0.0003704,G5,V1P4,RSV_Historical_Sera_2,0.6114,24.12.13_RSVNeut_HistoricalSera_Rep1,
3991,87_7,RSV B 1982,2,0.0001235,G6,V1P4,RSV_Historical_Sera_2,0.7891,24.12.13_RSVNeut_HistoricalSera_Rep1,
3992,87_7,RSV B 1982,2,4.115e-05,G7,V1P4,RSV_Historical_Sera_2,0.8424,24.12.13_RSVNeut_HistoricalSera_Rep1,
3993,87_7,RSV B 1982,2,1.372e-05,G8,V1P4,RSV_Historical_Sera_2,0.6033,24.12.13_RSVNeut_HistoricalSera_Rep1,
3994,87_7,RSV B 1982,2,4.572e-06,G9,V1P4,RSV_Historical_Sera_2,0.8401,24.12.13_RSVNeut_HistoricalSera_Rep1,
3995,87_7,RSV B 1982,2,1.524e-06,G10,V1P4,RSV_Historical_Sera_2,1.363,24.12.13_RSVNeut_HistoricalSera_Rep1,
3996,87_8,RSV B 1982,1,0.01,D2,V1P4,RSV_Historical_Sera_2,0.03188,24.12.13_RSVNeut_HistoricalSera_Rep1,
3997,87_8,RSV B 1982,1,0.003333,D3,V1P4,RSV_Historical_Sera_2,0.01284,24.12.13_RSVNeut_HistoricalSera_Rep1,
3998,87_8,RSV B 1982,1,0.001111,D4,V1P4,RSV_Historical_Sera_2,0.1067,24.12.13_RSVNeut_HistoricalSera_Rep1,
3999,87_8,RSV B 1982,1,0.0003704,D5,V1P4,RSV_Historical_Sera_2,0.8343,24.12.13_RSVNeut_HistoricalSera_Rep1,
4000,87_8,RSV B 1982,1,0.0001235,D6,V1P4,RSV_Historical_Sera_2,0.4898,24.12.13_RSVNeut_HistoricalSera_Rep1,
4001,87_8,RSV B 1982,1,4.115e-05,D7,V1P4,RSV_Historical_Sera_2,0.6701,24.12.13_RSVNeut_HistoricalSera_Rep1,
4002,87_8,RSV B 1982,1,1.372e-05,D8,V1P4,RSV_Historical_Sera_2,1.832,24.12.13_RSVNeut_HistoricalSera_Rep1,
4003,87_8,RSV B 1982,1,4.572e-06,D9,V1P4,RSV_Historical_Sera_2,1.196,24.12.13_RSVNeut_HistoricalSera_Rep1,
4004,87_8,RSV B 1982,1,1.524e-06,D10,V1P4,RSV_Historical_Sera_2,1.002,24.12.13_RSVNeut_HistoricalSera_Rep1,
4005,87_8,RSV B 1982,2,0.01,E2,V1P4,RSV_Historical_Sera_2,0.03118,24.12.13_RSVNeut_HistoricalSera_Rep1,
4006,87_8,RSV B 1982,2,0.003333,E3,V1P4,RSV_Historical_Sera_2,0.009834,24.12.13_RSVNeut_HistoricalSera_Rep1,
4007,87_8,RSV B 1982,2,0.001111,E4,V1P4,RSV_Historical_Sera_2,0.1844,24.12.13_RSVNeut_HistoricalSera_Rep1,
4008,87_8,RSV B 1982,2,0.0003704,E5,V1P4,RSV_Historical_Sera_2,0.3966,24.12.13_RSVNeut_HistoricalSera_Rep1,
4009,87_8,RSV B 1982,2,0.0001235,E6,V1P4,RSV_Historical_Sera_2,0.549,24.12.13_RSVNeut_HistoricalSera_Rep1,
4010,87_8,RSV B 1982,2,4.115e-05,E7,V1P4,RSV_Historical_Sera_2,1.365,24.12.13_RSVNeut_HistoricalSera_Rep1,
4011,87_8,RSV B 1982,2,1.372e-05,E8,V1P4,RSV_Historical_Sera_2,1.136,24.12.13_RSVNeut_HistoricalSera_Rep1,
4012,87_8,RSV B 1982,2,4.572e-06,E9,V1P4,RSV_Historical_Sera_2,0.7149,24.12.13_RSVNeut_HistoricalSera_Rep1,
4013,87_8,RSV B 1982,2,1.524e-06,E10,V1P4,RSV_Historical_Sera_2,0.9929,24.12.13_RSVNeut_HistoricalSera_Rep1,
4014,87_9,RSV B 1982,1,0.01,B2,V1P4,RSV_Historical_Sera_2,0.02298,24.12.13_RSVNeut_HistoricalSera_Rep1,
4015,87_9,RSV B 1982,1,0.003333,B3,V1P4,RSV_Historical_Sera_2,0.01687,24.12.13_RSVNeut_HistoricalSera_Rep1,
4016,87_9,RSV B 1982,1,0.001111,B4,V1P4,RSV_Historical_Sera_2,0.04546,24.12.13_RSVNeut_HistoricalSera_Rep1,
4017,87_9,RSV B 1982,1,0.0003704,B5,V1P4,RSV_Historical_Sera_2,0.1705,24.12.13_RSVNeut_HistoricalSera_Rep1,
4018,87_9,RSV B 1982,1,0.0001235,B6,V1P4,RSV_Historical_Sera_2,0.5016,24.12.13_RSVNeut_HistoricalSera_Rep1,
4019,87_9,RSV B 1982,1,4.115e-05,B7,V1P4,RSV_Historical_Sera_2,0.6665,24.12.13_RSVNeut_HistoricalSera_Rep1,
4020,87_9,RSV B 1982,1,1.372e-05,B8,V1P4,RSV_Historical_Sera_2,0.8009,24.12.13_RSVNeut_HistoricalSera_Rep1,
4021,87_9,RSV B 1982,1,4.572e-06,B9,V1P4,RSV_Historical_Sera_2,1.077,24.12.13_RSVNeut_HistoricalSera_Rep1,
4022,87_9,RSV B 1982,1,1.524e-06,B10,V1P4,RSV_Historical_Sera_2,1.403,24.12.13_RSVNeut_HistoricalSera_Rep1,
4023,87_9,RSV B 1982,2,0.01,C2,V1P4,RSV_Historical_Sera_2,0.02356,24.12.13_RSVNeut_HistoricalSera_Rep1,
4024,87_9,RSV B 1982,2,0.003333,C3,V1P4,RSV_Historical_Sera_2,0.01388,24.12.13_RSVNeut_HistoricalSera_Rep1,
4025,87_9,RSV B 1982,2,0.001111,C4,V1P4,RSV_Historical_Sera_2,0.1112,24.12.13_RSVNeut_HistoricalSera_Rep1,
4026,87_9,RSV B 1982,2,0.0003704,C5,V1P4,RSV_Historical_Sera_2,0.3578,24.12.13_RSVNeut_HistoricalSera_Rep1,
4027,87_9,RSV B 1982,2,0.0001235,C6,V1P4,RSV_Historical_Sera_2,0.6797,24.12.13_RSVNeut_HistoricalSera_Rep1,
4028,87_9,RSV B 1982,2,4.115e-05,C7,V1P4,RSV_Historical_Sera_2,0.6823,24.12.13_RSVNeut_HistoricalSera_Rep1,
4029,87_9,RSV B 1982,2,1.372e-05,C8,V1P4,RSV_Historical_Sera_2,1.264,24.12.13_RSVNeut_HistoricalSera_Rep1,
4030,87_9,RSV B 1982,2,4.572e-06,C9,V1P4,RSV_Historical_Sera_2,1.227,24.12.13_RSVNeut_HistoricalSera_Rep1,
4031,87_9,RSV B 1982,2,1.524e-06,C10,V1P4,RSV_Historical_Sera_2,1.332,24.12.13_RSVNeut_HistoricalSera_Rep1,
4032,85_3,RSV B 1982,1,0.01,F2,V1P5,RSV_Historical_Sera_2,0.001918,24.12.13_RSVNeut_HistoricalSera_Rep1,
4033,85_3,RSV B 1982,1,0.003333,F3,V1P5,RSV_Historical_Sera_2,0.03924,24.12.13_RSVNeut_HistoricalSera_Rep1,
4034,85_3,RSV B 1982,1,0.001111,F4,V1P5,RSV_Historical_Sera_2,0.05466,24.12.13_RSVNeut_HistoricalSera_Rep1,
4035,85_3,RSV B 1982,1,0.0003704,F5,V1P5,RSV_Historical_Sera_2,0.1545,24.12.13_RSVNeut_HistoricalSera_Rep1,
4036,85_3,RSV B 1982,1,0.0001235,F6,V1P5,RSV_Historical_Sera_2,0.5284,24.12.13_RSVNeut_HistoricalSera_Rep1,
4037,85_3,RSV B 1982,1,4.115e-05,F7,V1P5,RSV_Historical_Sera_2,0.9789,24.12.13_RSVNeut_HistoricalSera_Rep1,
4038,85_3,RSV B 1982,1,1.372e-05,F8,V1P5,RSV_Historical_Sera_2,0.8252,24.12.13_RSVNeut_HistoricalSera_Rep1,
4039,85_3,RSV B 1982,1,4.572e-06,F9,V1P5,RSV_Historical_Sera_2,0.8683,24.12.13_RSVNeut_HistoricalSera_Rep1,
4040,85_3,RSV B 1982,1,1.524e-06,F10,V1P5,RSV_Historical_Sera_2,0.9213,24.12.13_RSVNeut_HistoricalSera_Rep1,
4041,85_3,RSV B 1982,2,0.01,G2,V1P5,RSV_Historical_Sera_2,0.01871,24.12.13_RSVNeut_HistoricalSera_Rep1,
4042,85_3,RSV B 1982,2,0.003333,G3,V1P5,RSV_Historical_Sera_2,0.007534,24.12.13_RSVNeut_HistoricalSera_Rep1,
4043,85_3,RSV B 1982,2,0.001111,G4,V1P5,RSV_Historical_Sera_2,0.03048,24.12.13_RSVNeut_HistoricalSera_Rep1,
4044,85_3,RSV B 1982,2,0.0003704,G5,V1P5,RSV_Historical_Sera_2,0.1277,24.12.13_RSVNeut_HistoricalSera_Rep1,
4045,85_3,RSV B 1982,2,0.0001235,G6,V1P5,RSV_Historical_Sera_2,0.7622,24.12.13_RSVNeut_HistoricalSera_Rep1,
4046,85_3,RSV B 1982,2,4.115e-05,G7,V1P5,RSV_Historical_Sera_2,0.6995,24.12.13_RSVNeut_HistoricalSera_Rep1,
4047,85_3,RSV B 1982,2,1.372e-05,G8,V1P5,RSV_Historical_Sera_2,1.009,24.12.13_RSVNeut_HistoricalSera_Rep1,
4048,85_3,RSV B 1982,2,4.572e-06,G9,V1P5,RSV_Historical_Sera_2,0.7649,24.12.13_RSVNeut_HistoricalSera_Rep1,
4049,85_3,RSV B 1982,2,1.524e-06,G10,V1P5,RSV_Historical_Sera_2,1.452,24.12.13_RSVNeut_HistoricalSera_Rep1,
4050,87_4,RSV B 1982,1,0.01,D2,V1P5,RSV_Historical_Sera_2,0.003008,24.12.13_RSVNeut_HistoricalSera_Rep1,
4051,87_4,RSV B 1982,1,0.003333,D3,V1P5,RSV_Historical_Sera_2,0.05726,24.12.13_RSVNeut_HistoricalSera_Rep1,
4052,87_4,RSV B 1982,1,0.001111,D4,V1P5,RSV_Historical_Sera_2,0.1174,24.12.13_RSVNeut_HistoricalSera_Rep1,
4053,87_4,RSV B 1982,1,0.0003704,D5,V1P5,RSV_Historical_Sera_2,0.7654,24.12.13_RSVNeut_HistoricalSera_Rep1,
4054,87_4,RSV B 1982,1,0.0001235,D6,V1P5,RSV_Historical_Sera_2,0.4044,24.12.13_RSVNeut_HistoricalSera_Rep1,
4055,87_4,RSV B 1982,1,4.115e-05,D7,V1P5,RSV_Historical_Sera_2,0.9159,24.12.13_RSVNeut_HistoricalSera_Rep1,
4056,87_4,RSV B 1982,1,1.372e-05,D8,V1P5,RSV_Historical_Sera_2,1.337,24.12.13_RSVNeut_HistoricalSera_Rep1,
4057,87_4,RSV B 1982,1,4.572e-06,D9,V1P5,RSV_Historical_Sera_2,0.8664,24.12.13_RSVNeut_HistoricalSera_Rep1,
4058,87_4,RSV B 1982,1,1.524e-06,D10,V1P5,RSV_Historical_Sera_2,1.297,24.12.13_RSVNeut_HistoricalSera_Rep1,
4059,87_4,RSV B 1982,2,0.01,E2,V1P5,RSV_Historical_Sera_2,0.02791,24.12.13_RSVNeut_HistoricalSera_Rep1,
4060,87_4,RSV B 1982,2,0.003333,E3,V1P5,RSV_Historical_Sera_2,0.007113,24.12.13_RSVNeut_HistoricalSera_Rep1,
4061,87_4,RSV B 1982,2,0.001111,E4,V1P5,RSV_Historical_Sera_2,0.09534,24.12.13_RSVNeut_HistoricalSera_Rep1,
4062,87_4,RSV B 1982,2,0.0003704,E5,V1P5,RSV_Historical_Sera_2,0.4984,24.12.13_RSVNeut_HistoricalSera_Rep1,
4063,87_4,RSV B 1982,2,0.0001235,E6,V1P5,RSV_Historical_Sera_2,0.5616,24.12.13_RSVNeut_HistoricalSera_Rep1,
4064,87_4,RSV B 1982,2,4.115e-05,E7,V1P5,RSV_Historical_Sera_2,0.9984,24.12.13_RSVNeut_HistoricalSera_Rep1,
4065,87_4,RSV B 1982,2,1.372e-05,E8,V1P5,RSV_Historical_Sera_2,0.8822,24.12.13_RSVNeut_HistoricalSera_Rep1,
4066,87_4,RSV B 1982,2,4.572e-06,E9,V1P5,RSV_Historical_Sera_2,0.7695,24.12.13_RSVNeut_HistoricalSera_Rep1,
4067,87_4,RSV B 1982,2,1.524e-06,E10,V1P5,RSV_Historical_Sera_2,0.7523,24.12.13_RSVNeut_HistoricalSera_Rep1,
4068,85_7,RSV B 1982,1,0.01,B2,V1P5,RSV_Historical_Sera_2,0.0149,24.12.13_RSVNeut_HistoricalSera_Rep1,
4069,85_7,RSV B 1982,1,0.003333,B3,V1P5,RSV_Historical_Sera_2,0.02303,24.12.13_RSVNeut_HistoricalSera_Rep1,
4070,85_7,RSV B 1982,1,0.001111,B4,V1P5,RSV_Historical_Sera_2,0.097,24.12.13_RSVNeut_HistoricalSera_Rep1,
4071,85_7,RSV B 1982,1,0.0003704,B5,V1P5,RSV_Historical_Sera_2,0.3447,24.12.13_RSVNeut_HistoricalSera_Rep1,
4072,85_7,RSV B 1982,1,0.0001235,B6,V1P5,RSV_Historical_Sera_2,0.6535,24.12.13_RSVNeut_HistoricalSera_Rep1,
4073,85_7,RSV B 1982,1,4.115e-05,B7,V1P5,RSV_Historical_Sera_2,1.032,24.12.13_RSVNeut_HistoricalSera_Rep1,
4074,85_7,RSV B 1982,1,1.372e-05,B8,V1P5,RSV_Historical_Sera_2,1.007,24.12.13_RSVNeut_HistoricalSera_Rep1,
4075,85_7,RSV B 1982,1,4.572e-06,B9,V1P5,RSV_Historical_Sera_2,1.017,24.12.13_RSVNeut_HistoricalSera_Rep1,
4076,85_7,RSV B 1982,1,1.524e-06,B10,V1P5,RSV_Historical_Sera_2,0.6733,24.12.13_RSVNeut_HistoricalSera_Rep1,
4077,85_7,RSV B 1982,2,0.01,C2,V1P5,RSV_Historical_Sera_2,0.003393,24.12.13_RSVNeut_HistoricalSera_Rep1,
4078,85_7,RSV B 1982,2,0.003333,C3,V1P5,RSV_Historical_Sera_2,0.00643,24.12.13_RSVNeut_HistoricalSera_Rep1,
4079,85_7,RSV B 1982,2,0.001111,C4,V1P5,RSV_Historical_Sera_2,0.1224,24.12.13_RSVNeut_HistoricalSera_Rep1,
4080,85_7,RSV B 1982,2,0.0003704,C5,V1P5,RSV_Historical_Sera_2,0.3969,24.12.13_RSVNeut_HistoricalSera_Rep1,
4081,85_7,RSV B 1982,2,0.0001235,C6,V1P5,RSV_Historical_Sera_2,0.7523,24.12.13_RSVNeut_HistoricalSera_Rep1,
4082,85_7,RSV B 1982,2,4.115e-05,C7,V1P5,RSV_Historical_Sera_2,0.7839,24.12.13_RSVNeut_HistoricalSera_Rep1,
4083,85_7,RSV B 1982,2,1.372e-05,C8,V1P5,RSV_Historical_Sera_2,0.9194,24.12.13_RSVNeut_HistoricalSera_Rep1,
4084,85_7,RSV B 1982,2,4.572e-06,C9,V1P5,RSV_Historical_Sera_2,1.2,24.12.13_RSVNeut_HistoricalSera_Rep1,
4085,85_7,RSV B 1982,2,1.524e-06,C10,V1P5,RSV_Historical_Sera_2,0.8096,24.12.13_RSVNeut_HistoricalSera_Rep1,
4086,85_8,RSV B 1982,1,0.01,F2,V1P6,RSV_Historical_Sera_2,0.01127,24.12.13_RSVNeut_HistoricalSera_Rep1,
4087,85_8,RSV B 1982,1,0.003333,F3,V1P6,RSV_Historical_Sera_2,0.06456,24.12.13_RSVNeut_HistoricalSera_Rep1,
4088,85_8,RSV B 1982,1,0.001111,F4,V1P6,RSV_Historical_Sera_2,0.03055,24.12.13_RSVNeut_HistoricalSera_Rep1,
4089,85_8,RSV B 1982,1,0.0003704,F5,V1P6,RSV_Historical_Sera_2,0.3502,24.12.13_RSVNeut_HistoricalSera_Rep1,
4090,85_8,RSV B 1982,1,0.0001235,F6,V1P6,RSV_Historical_Sera_2,0.422,24.12.13_RSVNeut_HistoricalSera_Rep1,
4091,85_8,RSV B 1982,1,4.115e-05,F7,V1P6,RSV_Historical_Sera_2,0.7816,24.12.13_RSVNeut_HistoricalSera_Rep1,
4092,85_8,RSV B 1982,1,1.372e-05,F8,V1P6,RSV_Historical_Sera_2,0.6957,24.12.13_RSVNeut_HistoricalSera_Rep1,
4093,85_8,RSV B 1982,1,4.572e-06,F9,V1P6,RSV_Historical_Sera_2,0.7813,24.12.13_RSVNeut_HistoricalSera_Rep1,
4094,85_8,RSV B 1982,1,1.524e-06,F10,V1P6,RSV_Historical_Sera_2,0.9001,24.12.13_RSVNeut_HistoricalSera_Rep1,
4095,85_8,RSV B 1982,2,0.01,G2,V1P6,RSV_Historical_Sera_2,0.009991,24.12.13_RSVNeut_HistoricalSera_Rep1,
4096,85_8,RSV B 1982,2,0.003333,G3,V1P6,RSV_Historical_Sera_2,0.01304,24.12.13_RSVNeut_HistoricalSera_Rep1,
4097,85_8,RSV B 1982,2,0.001111,G4,V1P6,RSV_Historical_Sera_2,0.06496,24.12.13_RSVNeut_HistoricalSera_Rep1,
4098,85_8,RSV B 1982,2,0.0003704,G5,V1P6,RSV_Historical_Sera_2,0.4495,24.12.13_RSVNeut_HistoricalSera_Rep1,
4099,85_8,RSV B 1982,2,0.0001235,G6,V1P6,RSV_Historical_Sera_2,0.7147,24.12.13_RSVNeut_HistoricalSera_Rep1,
4100,85_8,RSV B 1982,2,4.115e-05,G7,V1P6,RSV_Historical_Sera_2,0.8516,24.12.13_RSVNeut_HistoricalSera_Rep1,
4101,85_8,RSV B 1982,2,1.372e-05,G8,V1P6,RSV_Historical_Sera_2,0.9961,24.12.13_RSVNeut_HistoricalSera_Rep1,
4102,85_8,RSV B 1982,2,4.572e-06,G9,V1P6,RSV_Historical_Sera_2,0.5506,24.12.13_RSVNeut_HistoricalSera_Rep1,
4103,85_8,RSV B 1982,2,1.524e-06,G10,V1P6,RSV_Historical_Sera_2,0.7067,24.12.13_RSVNeut_HistoricalSera_Rep1,
4104,86_7,RSV B 1982,1,0.01,D2,V1P6,RSV_Historical_Sera_2,0.0927,24.12.13_RSVNeut_HistoricalSera_Rep1,
4105,86_7,RSV B 1982,1,0.003333,D3,V1P6,RSV_Historical_Sera_2,0.06432,24.12.13_RSVNeut_HistoricalSera_Rep1,
4106,86_7,RSV B 1982,1,0.001111,D4,V1P6,RSV_Historical_Sera_2,0.204,24.12.13_RSVNeut_HistoricalSera_Rep1,
4107,86_7,RSV B 1982,1,0.0003704,D5,V1P6,RSV_Historical_Sera_2,0.7263,24.12.13_RSVNeut_HistoricalSera_Rep1,
4108,86_7,RSV B 1982,1,0.0001235,D6,V1P6,RSV_Historical_Sera_2,0.4962,24.12.13_RSVNeut_HistoricalSera_Rep1,
4109,86_7,RSV B 1982,1,4.115e-05,D7,V1P6,RSV_Historical_Sera_2,0.8684,24.12.13_RSVNeut_HistoricalSera_Rep1,
4110,86_7,RSV B 1982,1,1.372e-05,D8,V1P6,RSV_Historical_Sera_2,0.7403,24.12.13_RSVNeut_HistoricalSera_Rep1,
4111,86_7,RSV B 1982,1,4.572e-06,D9,V1P6,RSV_Historical_Sera_2,0.5698,24.12.13_RSVNeut_HistoricalSera_Rep1,
4112,86_7,RSV B 1982,1,1.524e-06,D10,V1P6,RSV_Historical_Sera_2,0.7248,24.12.13_RSVNeut_HistoricalSera_Rep1,
4113,86_7,RSV B 1982,2,0.01,E2,V1P6,RSV_Historical_Sera_2,0.00392,24.12.13_RSVNeut_HistoricalSera_Rep1,
4114,86_7,RSV B 1982,2,0.003333,E3,V1P6,RSV_Historical_Sera_2,0.01589,24.12.13_RSVNeut_HistoricalSera_Rep1,
4115,86_7,RSV B 1982,2,0.001111,E4,V1P6,RSV_Historical_Sera_2,0.05738,24.12.13_RSVNeut_HistoricalSera_Rep1,
4116,86_7,RSV B 1982,2,0.0003704,E5,V1P6,RSV_Historical_Sera_2,0.5298,24.12.13_RSVNeut_HistoricalSera_Rep1,
4117,86_7,RSV B 1982,2,0.0001235,E6,V1P6,RSV_Historical_Sera_2,0.773,24.12.13_RSVNeut_HistoricalSera_Rep1,
4118,86_7,RSV B 1982,2,4.115e-05,E7,V1P6,RSV_Historical_Sera_2,0.8112,24.12.13_RSVNeut_HistoricalSera_Rep1,
4119,86_7,RSV B 1982,2,1.372e-05,E8,V1P6,RSV_Historical_Sera_2,0.8537,24.12.13_RSVNeut_HistoricalSera_Rep1,
4120,86_7,RSV B 1982,2,4.572e-06,E9,V1P6,RSV_Historical_Sera_2,0.8412,24.12.13_RSVNeut_HistoricalSera_Rep1,
4121,86_7,RSV B 1982,2,1.524e-06,E10,V1P6,RSV_Historical_Sera_2,1.185,24.12.13_RSVNeut_HistoricalSera_Rep1,
4122,86_8,RSV B 1982,1,0.01,B2,V1P6,RSV_Historical_Sera_2,0.01741,24.12.13_RSVNeut_HistoricalSera_Rep1,
4123,86_8,RSV B 1982,1,0.003333,B3,V1P6,RSV_Historical_Sera_2,0.07987,24.12.13_RSVNeut_HistoricalSera_Rep1,
4124,86_8,RSV B 1982,1,0.001111,B4,V1P6,RSV_Historical_Sera_2,0.252,24.12.13_RSVNeut_HistoricalSera_Rep1,
4125,86_8,RSV B 1982,1,0.0003704,B5,V1P6,RSV_Historical_Sera_2,0.5515,24.12.13_RSVNeut_HistoricalSera_Rep1,
4126,86_8,RSV B 1982,1,0.0001235,B6,V1P6,RSV_Historical_Sera_2,0.8011,24.12.13_RSVNeut_HistoricalSera_Rep1,
4127,86_8,RSV B 1982,1,4.115e-05,B7,V1P6,RSV_Historical_Sera_2,1.194,24.12.13_RSVNeut_HistoricalSera_Rep1,
4128,86_8,RSV B 1982,1,1.372e-05,B8,V1P6,RSV_Historical_Sera_2,1.022,24.12.13_RSVNeut_HistoricalSera_Rep1,
4129,86_8,RSV B 1982,1,4.572e-06,B9,V1P6,RSV_Historical_Sera_2,0.6966,24.12.13_RSVNeut_HistoricalSera_Rep1,
4130,86_8,RSV B 1982,1,1.524e-06,B10,V1P6,RSV_Historical_Sera_2,1.099,24.12.13_RSVNeut_HistoricalSera_Rep1,
4131,86_8,RSV B 1982,2,0.01,C2,V1P6,RSV_Historical_Sera_2,0.03098,24.12.13_RSVNeut_HistoricalSera_Rep1,
4132,86_8,RSV B 1982,2,0.003333,C3,V1P6,RSV_Historical_Sera_2,0.1597,24.12.13_RSVNeut_HistoricalSera_Rep1,
4133,86_8,RSV B 1982,2,0.001111,C4,V1P6,RSV_Historical_Sera_2,0.1941,24.12.13_RSVNeut_HistoricalSera_Rep1,
4134,86_8,RSV B 1982,2,0.0003704,C5,V1P6,RSV_Historical_Sera_2,0.2434,24.12.13_RSVNeut_HistoricalSera_Rep1,
4135,86_8,RSV B 1982,2,0.0001235,C6,V1P6,RSV_Historical_Sera_2,0.8186,24.12.13_RSVNeut_HistoricalSera_Rep1,
4136,86_8,RSV B 1982,2,4.115e-05,C7,V1P6,RSV_Historical_Sera_2,0.7061,24.12.13_RSVNeut_HistoricalSera_Rep1,
4137,86_8,RSV B 1982,2,1.372e-05,C8,V1P6,RSV_Historical_Sera_2,0.8149,24.12.13_RSVNeut_HistoricalSera_Rep1,
4138,86_8,RSV B 1982,2,4.572e-06,C9,V1P6,RSV_Historical_Sera_2,0.6673,24.12.13_RSVNeut_HistoricalSera_Rep1,
4139,86_8,RSV B 1982,2,1.524e-06,C10,V1P6,RSV_Historical_Sera_2,0.8619,24.12.13_RSVNeut_HistoricalSera_Rep1,
4140,86_9,RSV B 1982,1,0.01,F2,V1P7,RSV_Historical_Sera_2,0.006753,24.12.13_RSVNeut_HistoricalSera_Rep1,
4141,86_9,RSV B 1982,1,0.003333,F3,V1P7,RSV_Historical_Sera_2,0.06004,24.12.13_RSVNeut_HistoricalSera_Rep1,
4142,86_9,RSV B 1982,1,0.001111,F4,V1P7,RSV_Historical_Sera_2,0.1008,24.12.13_RSVNeut_HistoricalSera_Rep1,
4143,86_9,RSV B 1982,1,0.0003704,F5,V1P7,RSV_Historical_Sera_2,0.06169,24.12.13_RSVNeut_HistoricalSera_Rep1,
4144,86_9,RSV B 1982,1,0.0001235,F6,V1P7,RSV_Historical_Sera_2,0.1858,24.12.13_RSVNeut_HistoricalSera_Rep1,
4145,86_9,RSV B 1982,1,4.115e-05,F7,V1P7,RSV_Historical_Sera_2,0.6339,24.12.13_RSVNeut_HistoricalSera_Rep1,
4146,86_9,RSV B 1982,1,1.372e-05,F8,V1P7,RSV_Historical_Sera_2,0.7977,24.12.13_RSVNeut_HistoricalSera_Rep1,
4147,86_9,RSV B 1982,1,4.572e-06,F9,V1P7,RSV_Historical_Sera_2,1.04,24.12.13_RSVNeut_HistoricalSera_Rep1,
4148,86_9,RSV B 1982,1,1.524e-06,F10,V1P7,RSV_Historical_Sera_2,0.6825,24.12.13_RSVNeut_HistoricalSera_Rep1,
