,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
2951,86_8,RSV B N201S,2,1.524e-06,E10,V1P5,RSV_Historical_Sera_1,1.409,25.01.23,
2952,86_9,RSV B N201S,1,0.01,B2,V1P5,RSV_Historical_Sera_1,0.02398,25.01.23,
2953,86_9,RSV B N201S,1,0.003333,B3,V1P5,RSV_Historical_Sera_1,0.03037,25.01.23,
2954,86_9,RSV B N201S,1,0.001111,B4,V1P5,RSV_Historical_Sera_1,0.0703,25.01.23,
2955,86_9,RSV B N201S,1,0.0003704,B5,V1P5,RSV_Historical_Sera_1,0.1069,25.01.23,
2956,86_9,RSV B N201S,1,0.0001235,B6,V1P5,RSV_Historical_Sera_1,0.3708,25.01.23,
2957,86_9,RSV B N201S,1,4.115e-05,B7,V1P5,RSV_Historical_Sera_1,0.6775,25.01.23,
2958,86_9,RSV B N201S,1,1.372e-05,B8,V1P5,RSV_Historical_Sera_1,1.012,25.01.23,
2959,86_9,RSV B N201S,1,4.572e-06,B9,V1P5,RSV_Historical_Sera_1,0.9216,25.01.23,
2960,86_9,RSV B N201S,1,1.524e-06,B10,V1P5,RSV_Historical_Sera_1,1.588,25.01.23,
2961,86_9,RSV B N201S,2,0.01,C2,V1P5,RSV_Historical_Sera_1,0.05236,25.01.23,
2962,86_9,RSV B N201S,2,0.003333,C3,V1P5,RSV_Historical_Sera_1,0.02593,25.01.23,
2963,86_9,RSV B N201S,2,0.001111,C4,V1P5,RSV_Historical_Sera_1,0.03933,25.01.23,
2964,86_9,RSV B N201S,2,0.0003704,C5,V1P5,RSV_Historical_Sera_1,0.2165,25.01.23,
2965,86_9,RSV B N201S,2,0.0001235,C6,V1P5,RSV_Historical_Sera_1,0.3609,25.01.23,
2966,86_9,RSV B N201S,2,4.115e-05,C7,V1P5,RSV_Historical_Sera_1,0.7234,25.01.23,
2967,86_9,RSV B N201S,2,1.372e-05,C8,V1P5,RSV_Historical_Sera_1,1.102,25.01.23,
2968,86_9,RSV B N201S,2,4.572e-06,C9,V1P5,RSV_Historical_Sera_1,1.004,25.01.23,
2969,86_9,RSV B N201S,2,1.524e-06,C10,V1P5,RSV_Historical_Sera_1,1.01,25.01.23,
2970,86_10,RSV B N201S,1,0.01,F2,V1P6,RSV_Historical_Sera_1,0.08351,25.01.23,
2971,86_10,RSV B N201S,1,0.003333,F3,V1P6,RSV_Historical_Sera_1,0.2851,25.01.23,
2972,86_10,RSV B N201S,1,0.001111,F4,V1P6,RSV_Historical_Sera_1,0.3615,25.01.23,
2973,86_10,RSV B N201S,1,0.0003704,F5,V1P6,RSV_Historical_Sera_1,0.6508,25.01.23,
2974,86_10,RSV B N201S,1,0.0001235,F6,V1P6,RSV_Historical_Sera_1,0.8204,25.01.23,
2975,86_10,RSV B N201S,1,4.115e-05,F7,V1P6,RSV_Historical_Sera_1,0.6529,25.01.23,
2976,86_10,RSV B N201S,1,1.372e-05,F8,V1P6,RSV_Historical_Sera_1,0.7719,25.01.23,
2977,86_10,RSV B N201S,1,4.572e-06,F9,V1P6,RSV_Historical_Sera_1,0.9691,25.01.23,
2978,86_10,RSV B N201S,1,1.524e-06,F10,V1P6,RSV_Historical_Sera_1,0.9617,25.01.23,
2979,86_10,RSV B N201S,2,0.01,G2,V1P6,RSV_Historical_Sera_1,0.03894,25.01.23,
2980,86_10,RSV B N201S,2,0.003333,G3,V1P6,RSV_Historical_Sera_1,0.3953,25.01.23,
2981,86_10,RSV B N201S,2,0.001111,G4,V1P6,RSV_Historical_Sera_1,0.3173,25.01.23,
2982,86_10,RSV B N201S,2,0.0003704,G5,V1P6,RSV_Historical_Sera_1,0.7234,25.01.23,
2983,86_10,RSV B N201S,2,0.0001235,G6,V1P6,RSV_Historical_Sera_1,0.8562,25.01.23,
2984,86_10,RSV B N201S,2,4.115e-05,G7,V1P6,RSV_Historical_Sera_1,0.8463,25.01.23,
2985,86_10,RSV B N201S,2,1.372e-05,G8,V1P6,RSV_Historical_Sera_1,0.9051,25.01.23,
2986,86_10,RSV B N201S,2,4.572e-06,G9,V1P6,RSV_Historical_Sera_1,0.9867,25.01.23,
2987,86_10,RSV B N201S,2,1.524e-06,G10,V1P6,RSV_Historical_Sera_1,0.7393,25.01.23,
2988,86_12,RSV B N201S,1,0.01,D2,V1P6,RSV_Historical_Sera_1,0.2327,25.01.23,
2989,86_12,RSV B N201S,1,0.003333,D3,V1P6,RSV_Historical_Sera_1,0.5349,25.01.23,
2990,86_12,RSV B N201S,1,0.001111,D4,V1P6,RSV_Historical_Sera_1,0.6619,25.01.23,
2991,86_12,RSV B N201S,1,0.0003704,D5,V1P6,RSV_Historical_Sera_1,0.8133,25.01.23,
2992,86_12,RSV B N201S,1,0.0001235,D6,V1P6,RSV_Historical_Sera_1,0.8788,25.01.23,
2993,86_12,RSV B N201S,1,4.115e-05,D7,V1P6,RSV_Historical_Sera_1,0.8831,25.01.23,
2994,86_12,RSV B N201S,1,1.372e-05,D8,V1P6,RSV_Historical_Sera_1,0.9447,25.01.23,
2995,86_12,RSV B N201S,1,4.572e-06,D9,V1P6,RSV_Historical_Sera_1,0.7961,25.01.23,
2996,86_12,RSV B N201S,1,1.524e-06,D10,V1P6,RSV_Historical_Sera_1,0.9114,25.01.23,
2997,86_12,RSV B N201S,2,0.01,E2,V1P6,RSV_Historical_Sera_1,0.1833,25.01.23,
2998,86_12,RSV B N201S,2,0.003333,E3,V1P6,RSV_Historical_Sera_1,0.6501,25.01.23,
2999,86_12,RSV B N201S,2,0.001111,E4,V1P6,RSV_Historical_Sera_1,0.5749,25.01.23,
3000,86_12,RSV B N201S,2,0.0003704,E5,V1P6,RSV_Historical_Sera_1,0.9557,25.01.23,
3001,86_12,RSV B N201S,2,0.0001235,E6,V1P6,RSV_Historical_Sera_1,1.003,25.01.23,
3002,86_12,RSV B N201S,2,4.115e-05,E7,V1P6,RSV_Historical_Sera_1,0.9281,25.01.23,
3003,86_12,RSV B N201S,2,1.372e-05,E8,V1P6,RSV_Historical_Sera_1,0.7968,25.01.23,
3004,86_12,RSV B N201S,2,4.572e-06,E9,V1P6,RSV_Historical_Sera_1,0.6091,25.01.23,
3005,86_12,RSV B N201S,2,1.524e-06,E10,V1P6,RSV_Historical_Sera_1,0.653,25.01.23,
3006,87_7,RSV B N201S,1,0.01,B2,V1P6,RSV_Historical_Sera_1,0.04432,25.01.23,
3007,87_7,RSV B N201S,1,0.003333,B3,V1P6,RSV_Historical_Sera_1,0.07609,25.01.23,
3008,87_7,RSV B N201S,1,0.001111,B4,V1P6,RSV_Historical_Sera_1,0.4467,25.01.23,
3009,87_7,RSV B N201S,1,0.0003704,B5,V1P6,RSV_Historical_Sera_1,0.458,25.01.23,
3010,87_7,RSV B N201S,1,0.0001235,B6,V1P6,RSV_Historical_Sera_1,0.7371,25.01.23,
3011,87_7,RSV B N201S,1,4.115e-05,B7,V1P6,RSV_Historical_Sera_1,0.6662,25.01.23,
3012,87_7,RSV B N201S,1,1.372e-05,B8,V1P6,RSV_Historical_Sera_1,0.7017,25.01.23,
3013,87_7,RSV B N201S,1,4.572e-06,B9,V1P6,RSV_Historical_Sera_1,0.7634,25.01.23,
3014,87_7,RSV B N201S,1,1.524e-06,B10,V1P6,RSV_Historical_Sera_1,0.941,25.01.23,
3015,87_7,RSV B N201S,2,0.01,C2,V1P6,RSV_Historical_Sera_1,0.03118,25.01.23,
3016,87_7,RSV B N201S,2,0.003333,C3,V1P6,RSV_Historical_Sera_1,0.1076,25.01.23,
3017,87_7,RSV B N201S,2,0.001111,C4,V1P6,RSV_Historical_Sera_1,0.4009,25.01.23,
3018,87_7,RSV B N201S,2,0.0003704,C5,V1P6,RSV_Historical_Sera_1,0.5814,25.01.23,
3019,87_7,RSV B N201S,2,0.0001235,C6,V1P6,RSV_Historical_Sera_1,0.7825,25.01.23,
3020,87_7,RSV B N201S,2,4.115e-05,C7,V1P6,RSV_Historical_Sera_1,0.9001,25.01.23,
3021,87_7,RSV B N201S,2,1.372e-05,C8,V1P6,RSV_Historical_Sera_1,0.8944,25.01.23,
3022,87_7,RSV B N201S,2,4.572e-06,C9,V1P6,RSV_Historical_Sera_1,1.083,25.01.23,
3023,87_7,RSV B N201S,2,1.524e-06,C10,V1P6,RSV_Historical_Sera_1,1.021,25.01.23,
3024,87_8,RSV B N201S,1,0.01,F2,V1P7,RSV_Historical_Sera_1,0.02082,25.01.23,
3025,87_8,RSV B N201S,1,0.003333,F3,V1P7,RSV_Historical_Sera_1,0.1408,25.01.23,
3026,87_8,RSV B N201S,1,0.001111,F4,V1P7,RSV_Historical_Sera_1,0.1912,25.01.23,
3027,87_8,RSV B N201S,1,0.0003704,F5,V1P7,RSV_Historical_Sera_1,0.6057,25.01.23,
3028,87_8,RSV B N201S,1,0.0001235,F6,V1P7,RSV_Historical_Sera_1,0.7291,25.01.23,
3029,87_8,RSV B N201S,1,4.115e-05,F7,V1P7,RSV_Historical_Sera_1,0.6667,25.01.23,
3030,87_8,RSV B N201S,1,1.372e-05,F8,V1P7,RSV_Historical_Sera_1,0.7924,25.01.23,
3031,87_8,RSV B N201S,1,4.572e-06,F9,V1P7,RSV_Historical_Sera_1,0.7259,25.01.23,
3032,87_8,RSV B N201S,1,1.524e-06,F10,V1P7,RSV_Historical_Sera_1,0.7858,25.01.23,
3033,87_8,RSV B N201S,2,0.01,G2,V1P7,RSV_Historical_Sera_1,0.05261,25.01.23,
3034,87_8,RSV B N201S,2,0.003333,G3,V1P7,RSV_Historical_Sera_1,0.09506,25.01.23,
3035,87_8,RSV B N201S,2,0.001111,G4,V1P7,RSV_Historical_Sera_1,0.2919,25.01.23,
3036,87_8,RSV B N201S,2,0.0003704,G5,V1P7,RSV_Historical_Sera_1,0.525,25.01.23,
3037,87_8,RSV B N201S,2,0.0001235,G6,V1P7,RSV_Historical_Sera_1,0.6407,25.01.23,
3038,87_8,RSV B N201S,2,4.115e-05,G7,V1P7,RSV_Historical_Sera_1,0.6201,25.01.23,
3039,87_8,RSV B N201S,2,1.372e-05,G8,V1P7,RSV_Historical_Sera_1,0.7877,25.01.23,
3040,87_8,RSV B N201S,2,4.572e-06,G9,V1P7,RSV_Historical_Sera_1,0.6547,25.01.23,
3041,87_8,RSV B N201S,2,1.524e-06,G10,V1P7,RSV_Historical_Sera_1,1.139,25.01.23,
3042,87_9,RSV B N201S,1,0.01,D2,V1P7,RSV_Historical_Sera_1,0.03351,25.01.23,
3043,87_9,RSV B N201S,1,0.003333,D3,V1P7,RSV_Historical_Sera_1,0.07691,25.01.23,
3044,87_9,RSV B N201S,1,0.001111,D4,V1P7,RSV_Historical_Sera_1,0.08259,25.01.23,
3045,87_9,RSV B N201S,1,0.0003704,D5,V1P7,RSV_Historical_Sera_1,0.4512,25.01.23,
3046,87_9,RSV B N201S,1,0.0001235,D6,V1P7,RSV_Historical_Sera_1,0.7298,25.01.23,
3047,87_9,RSV B N201S,1,4.115e-05,D7,V1P7,RSV_Historical_Sera_1,0.858,25.01.23,
3048,87_9,RSV B N201S,1,1.372e-05,D8,V1P7,RSV_Historical_Sera_1,0.8641,25.01.23,
3049,87_9,RSV B N201S,1,4.572e-06,D9,V1P7,RSV_Historical_Sera_1,1.053,25.01.23,
3050,87_9,RSV B N201S,1,1.524e-06,D10,V1P7,RSV_Historical_Sera_1,0.7655,25.01.23,
3051,87_9,RSV B N201S,2,0.01,E2,V1P7,RSV_Historical_Sera_1,0.03518,25.01.23,
3052,87_9,RSV B N201S,2,0.003333,E3,V1P7,RSV_Historical_Sera_1,0.07185,25.01.23,
3053,87_9,RSV B N201S,2,0.001111,E4,V1P7,RSV_Historical_Sera_1,0.257,25.01.23,
3054,87_9,RSV B N201S,2,0.0003704,E5,V1P7,RSV_Historical_Sera_1,0.5848,25.01.23,
3055,87_9,RSV B N201S,2,0.0001235,E6,V1P7,RSV_Historical_Sera_1,0.6011,25.01.23,
3056,87_9,RSV B N201S,2,4.115e-05,E7,V1P7,RSV_Historical_Sera_1,0.9965,25.01.23,
3057,87_9,RSV B N201S,2,1.372e-05,E8,V1P7,RSV_Historical_Sera_1,0.9633,25.01.23,
3058,87_9,RSV B N201S,2,4.572e-06,E9,V1P7,RSV_Historical_Sera_1,0.6766,25.01.23,
3059,87_9,RSV B N201S,2,1.524e-06,E10,V1P7,RSV_Historical_Sera_1,1.031,25.01.23,
4914,87_7,RSV B 1992,1,0.01,F2,V3P4,RSV_Historical_Sera_1,0.001389,24.12.19_Sera_RSV_rep2,
4915,87_7,RSV B 1992,1,0.003333,F3,V3P4,RSV_Historical_Sera_1,0.005097,24.12.19_Sera_RSV_rep2,
4916,87_7,RSV B 1992,1,0.001111,F4,V3P4,RSV_Historical_Sera_1,0.07989,24.12.19_Sera_RSV_rep2,
4917,87_7,RSV B 1992,1,0.0003704,F5,V3P4,RSV_Historical_Sera_1,0.3043,24.12.19_Sera_RSV_rep2,
4918,87_7,RSV B 1992,1,0.0001235,F6,V3P4,RSV_Historical_Sera_1,0.7758,24.12.19_Sera_RSV_rep2,
4919,87_7,RSV B 1992,1,4.115e-05,F7,V3P4,RSV_Historical_Sera_1,0.955,24.12.19_Sera_RSV_rep2,
4920,87_7,RSV B 1992,1,1.372e-05,F8,V3P4,RSV_Historical_Sera_1,1.007,24.12.19_Sera_RSV_rep2,
4921,87_7,RSV B 1992,1,4.572e-06,F9,V3P4,RSV_Historical_Sera_1,1.048,24.12.19_Sera_RSV_rep2,
4922,87_7,RSV B 1992,1,1.524e-06,F10,V3P4,RSV_Historical_Sera_1,1.13,24.12.19_Sera_RSV_rep2,
4923,87_7,RSV B 1992,2,0.01,G2,V3P4,RSV_Historical_Sera_1,0.00116,24.12.19_Sera_RSV_rep2,
4924,87_7,RSV B 1992,2,0.003333,G3,V3P4,RSV_Historical_Sera_1,0.01401,24.12.19_Sera_RSV_rep2,
4925,87_7,RSV B 1992,2,0.001111,G4,V3P4,RSV_Historical_Sera_1,0.1043,24.12.19_Sera_RSV_rep2,
4926,87_7,RSV B 1992,2,0.0003704,G5,V3P4,RSV_Historical_Sera_1,0.3274,24.12.19_Sera_RSV_rep2,
4927,87_7,RSV B 1992,2,0.0001235,G6,V3P4,RSV_Historical_Sera_1,0.8279,24.12.19_Sera_RSV_rep2,
4928,87_7,RSV B 1992,2,4.115e-05,G7,V3P4,RSV_Historical_Sera_1,1.002,24.12.19_Sera_RSV_rep2,
4929,87_7,RSV B 1992,2,1.372e-05,G8,V3P4,RSV_Historical_Sera_1,0.8152,24.12.19_Sera_RSV_rep2,
4930,87_7,RSV B 1992,2,4.572e-06,G9,V3P4,RSV_Historical_Sera_1,0.9435,24.12.19_Sera_RSV_rep2,
4931,87_7,RSV B 1992,2,1.524e-06,G10,V3P4,RSV_Historical_Sera_1,1.259,24.12.19_Sera_RSV_rep2,
4932,87_8,RSV B 1992,1,0.01,D2,V3P4,RSV_Historical_Sera_1,0.003593,24.12.19_Sera_RSV_rep2,
4933,87_8,RSV B 1992,1,0.003333,D3,V3P4,RSV_Historical_Sera_1,0.01379,24.12.19_Sera_RSV_rep2,
4934,87_8,RSV B 1992,1,0.001111,D4,V3P4,RSV_Historical_Sera_1,0.08595,24.12.19_Sera_RSV_rep2,
4935,87_8,RSV B 1992,1,0.0003704,D5,V3P4,RSV_Historical_Sera_1,0.4535,24.12.19_Sera_RSV_rep2,
4936,87_8,RSV B 1992,1,0.0001235,D6,V3P4,RSV_Historical_Sera_1,0.7353,24.12.19_Sera_RSV_rep2,
4937,87_8,RSV B 1992,1,4.115e-05,D7,V3P4,RSV_Historical_Sera_1,1.074,24.12.19_Sera_RSV_rep2,
4938,87_8,RSV B 1992,1,1.372e-05,D8,V3P4,RSV_Historical_Sera_1,0.8372,24.12.19_Sera_RSV_rep2,
4939,87_8,RSV B 1992,1,4.572e-06,D9,V3P4,RSV_Historical_Sera_1,1.079,24.12.19_Sera_RSV_rep2,
4940,87_8,RSV B 1992,1,1.524e-06,D10,V3P4,RSV_Historical_Sera_1,0.9375,24.12.19_Sera_RSV_rep2,
4941,87_8,RSV B 1992,2,0.01,E2,V3P4,RSV_Historical_Sera_1,0.002315,24.12.19_Sera_RSV_rep2,
4942,87_8,RSV B 1992,2,0.003333,E3,V3P4,RSV_Historical_Sera_1,0.01713,24.12.19_Sera_RSV_rep2,
4943,87_8,RSV B 1992,2,0.001111,E4,V3P4,RSV_Historical_Sera_1,0.04758,24.12.19_Sera_RSV_rep2,
4944,87_8,RSV B 1992,2,0.0003704,E5,V3P4,RSV_Historical_Sera_1,0.4138,24.12.19_Sera_RSV_rep2,
4945,87_8,RSV B 1992,2,0.0001235,E6,V3P4,RSV_Historical_Sera_1,0.9346,24.12.19_Sera_RSV_rep2,
4946,87_8,RSV B 1992,2,4.115e-05,E7,V3P4,RSV_Historical_Sera_1,1.133,24.12.19_Sera_RSV_rep2,
4947,87_8,RSV B 1992,2,1.372e-05,E8,V3P4,RSV_Historical_Sera_1,1.073,24.12.19_Sera_RSV_rep2,
4948,87_8,RSV B 1992,2,4.572e-06,E9,V3P4,RSV_Historical_Sera_1,1.133,24.12.19_Sera_RSV_rep2,
4949,87_8,RSV B 1992,2,1.524e-06,E10,V3P4,RSV_Historical_Sera_1,1.194,24.12.19_Sera_RSV_rep2,
4950,85_8,RSV B 1992,1,0.01,F2,V3P3,RSV_Historical_Sera_1,0.001112,24.12.19_Sera_RSV_rep2,
4951,85_8,RSV B 1992,1,0.003333,F3,V3P3,RSV_Historical_Sera_1,0.001628,24.12.19_Sera_RSV_rep2,
4952,85_8,RSV B 1992,1,0.001111,F4,V3P3,RSV_Historical_Sera_1,0.02198,24.12.19_Sera_RSV_rep2,
4953,85_8,RSV B 1992,1,0.0003704,F5,V3P3,RSV_Historical_Sera_1,0.2497,24.12.19_Sera_RSV_rep2,
4954,85_8,RSV B 1992,1,0.0001235,F6,V3P3,RSV_Historical_Sera_1,0.7485,24.12.19_Sera_RSV_rep2,
4955,85_8,RSV B 1992,1,4.115e-05,F7,V3P3,RSV_Historical_Sera_1,0.6989,24.12.19_Sera_RSV_rep2,
4956,85_8,RSV B 1992,1,1.372e-05,F8,V3P3,RSV_Historical_Sera_1,0.6403,24.12.19_Sera_RSV_rep2,
4957,85_8,RSV B 1992,1,4.572e-06,F9,V3P3,RSV_Historical_Sera_1,0.6972,24.12.19_Sera_RSV_rep2,
4958,85_8,RSV B 1992,1,1.524e-06,F10,V3P3,RSV_Historical_Sera_1,0.6833,24.12.19_Sera_RSV_rep2,
4959,85_8,RSV B 1992,2,0.01,G2,V3P3,RSV_Historical_Sera_1,0.0006894,24.12.19_Sera_RSV_rep2,
4960,85_8,RSV B 1992,2,0.003333,G3,V3P3,RSV_Historical_Sera_1,0.002512,24.12.19_Sera_RSV_rep2,
4961,85_8,RSV B 1992,2,0.001111,G4,V3P3,RSV_Historical_Sera_1,0.02213,24.12.19_Sera_RSV_rep2,
4962,85_8,RSV B 1992,2,0.0003704,G5,V3P3,RSV_Historical_Sera_1,0.3007,24.12.19_Sera_RSV_rep2,
4963,85_8,RSV B 1992,2,0.0001235,G6,V3P3,RSV_Historical_Sera_1,0.454,24.12.19_Sera_RSV_rep2,
4964,85_8,RSV B 1992,2,4.115e-05,G7,V3P3,RSV_Historical_Sera_1,0.7061,24.12.19_Sera_RSV_rep2,
4965,85_8,RSV B 1992,2,1.372e-05,G8,V3P3,RSV_Historical_Sera_1,0.6515,24.12.19_Sera_RSV_rep2,
4966,85_8,RSV B 1992,2,4.572e-06,G9,V3P3,RSV_Historical_Sera_1,1.018,24.12.19_Sera_RSV_rep2,
4967,85_8,RSV B 1992,2,1.524e-06,G10,V3P3,RSV_Historical_Sera_1,0.802,24.12.19_Sera_RSV_rep2,
4968,86_8,RSV B 1992,1,0.01,D2,V3P3,RSV_Historical_Sera_1,0.004453,24.12.19_Sera_RSV_rep2,
4969,86_8,RSV B 1992,1,0.003333,D3,V3P3,RSV_Historical_Sera_1,0.09602,24.12.19_Sera_RSV_rep2,
4970,86_8,RSV B 1992,1,0.001111,D4,V3P3,RSV_Historical_Sera_1,0.1778,24.12.19_Sera_RSV_rep2,
4971,86_8,RSV B 1992,1,0.0003704,D5,V3P3,RSV_Historical_Sera_1,0.479,24.12.19_Sera_RSV_rep2,
4972,86_8,RSV B 1992,1,0.0001235,D6,V3P3,RSV_Historical_Sera_1,0.7106,24.12.19_Sera_RSV_rep2,
4973,86_8,RSV B 1992,1,4.115e-05,D7,V3P3,RSV_Historical_Sera_1,0.7435,24.12.19_Sera_RSV_rep2,
4974,86_8,RSV B 1992,1,1.372e-05,D8,V3P3,RSV_Historical_Sera_1,0.6454,24.12.19_Sera_RSV_rep2,
4975,86_8,RSV B 1992,1,4.572e-06,D9,V3P3,RSV_Historical_Sera_1,1.171,24.12.19_Sera_RSV_rep2,
4976,86_8,RSV B 1992,1,1.524e-06,D10,V3P3,RSV_Historical_Sera_1,0.7518,24.12.19_Sera_RSV_rep2,
4977,86_8,RSV B 1992,2,0.01,E2,V3P3,RSV_Historical_Sera_1,0.005986,24.12.19_Sera_RSV_rep2,
4978,86_8,RSV B 1992,2,0.003333,E3,V3P3,RSV_Historical_Sera_1,0.05158,24.12.19_Sera_RSV_rep2,
4979,86_8,RSV B 1992,2,0.001111,E4,V3P3,RSV_Historical_Sera_1,0.3018,24.12.19_Sera_RSV_rep2,
4980,86_8,RSV B 1992,2,0.0003704,E5,V3P3,RSV_Historical_Sera_1,0.5623,24.12.19_Sera_RSV_rep2,
4981,86_8,RSV B 1992,2,0.0001235,E6,V3P3,RSV_Historical_Sera_1,0.7184,24.12.19_Sera_RSV_rep2,
4982,86_8,RSV B 1992,2,4.115e-05,E7,V3P3,RSV_Historical_Sera_1,0.7735,24.12.19_Sera_RSV_rep2,
4983,86_8,RSV B 1992,2,1.372e-05,E8,V3P3,RSV_Historical_Sera_1,1.079,24.12.19_Sera_RSV_rep2,
4984,86_8,RSV B 1992,2,4.572e-06,E9,V3P3,RSV_Historical_Sera_1,1.093,24.12.19_Sera_RSV_rep2,
4985,86_8,RSV B 1992,2,1.524e-06,E10,V3P3,RSV_Historical_Sera_1,0.6448,24.12.19_Sera_RSV_rep2,
4986,86_12,RSV B 1992,1,0.01,B2,V3P3,RSV_Historical_Sera_1,0.04797,24.12.19_Sera_RSV_rep2,
4987,86_12,RSV B 1992,1,0.003333,B3,V3P3,RSV_Historical_Sera_1,0.1944,24.12.19_Sera_RSV_rep2,
4988,86_12,RSV B 1992,1,0.001111,B4,V3P3,RSV_Historical_Sera_1,0.3882,24.12.19_Sera_RSV_rep2,
4989,86_12,RSV B 1992,1,0.0003704,B5,V3P3,RSV_Historical_Sera_1,1.015,24.12.19_Sera_RSV_rep2,
4990,86_12,RSV B 1992,1,0.0001235,B6,V3P3,RSV_Historical_Sera_1,0.7585,24.12.19_Sera_RSV_rep2,
4991,86_12,RSV B 1992,1,4.115e-05,B7,V3P3,RSV_Historical_Sera_1,0.7189,24.12.19_Sera_RSV_rep2,
4992,86_12,RSV B 1992,1,1.372e-05,B8,V3P3,RSV_Historical_Sera_1,1.163,24.12.19_Sera_RSV_rep2,
4993,86_12,RSV B 1992,1,4.572e-06,B9,V3P3,RSV_Historical_Sera_1,0.6548,24.12.19_Sera_RSV_rep2,
4994,86_12,RSV B 1992,1,1.524e-06,B10,V3P3,RSV_Historical_Sera_1,0.5757,24.12.19_Sera_RSV_rep2,
4995,86_12,RSV B 1992,2,0.01,C2,V3P3,RSV_Historical_Sera_1,0.03195,24.12.19_Sera_RSV_rep2,
4996,86_12,RSV B 1992,2,0.003333,C3,V3P3,RSV_Historical_Sera_1,0.2376,24.12.19_Sera_RSV_rep2,
4997,86_12,RSV B 1992,2,0.001111,C4,V3P3,RSV_Historical_Sera_1,0.9731,24.12.19_Sera_RSV_rep2,
4998,86_12,RSV B 1992,2,0.0003704,C5,V3P3,RSV_Historical_Sera_1,0.7931,24.12.19_Sera_RSV_rep2,
4999,86_12,RSV B 1992,2,0.0001235,C6,V3P3,RSV_Historical_Sera_1,0.9123,24.12.19_Sera_RSV_rep2,
5000,86_12,RSV B 1992,2,4.115e-05,C7,V3P3,RSV_Historical_Sera_1,1.213,24.12.19_Sera_RSV_rep2,
5001,86_12,RSV B 1992,2,1.372e-05,C8,V3P3,RSV_Historical_Sera_1,0.6409,24.12.19_Sera_RSV_rep2,
5002,86_12,RSV B 1992,2,4.572e-06,C9,V3P3,RSV_Historical_Sera_1,1.066,24.12.19_Sera_RSV_rep2,
5003,86_12,RSV B 1992,2,1.524e-06,C10,V3P3,RSV_Historical_Sera_1,0.7908,24.12.19_Sera_RSV_rep2,
5004,85_3,RSV B 1992,1,0.01,F2,V3P2,RSV_Historical_Sera_1,0.006177,24.12.19_Sera_RSV_rep2,
5005,85_3,RSV B 1992,1,0.003333,F3,V3P2,RSV_Historical_Sera_1,0.00181,24.12.19_Sera_RSV_rep2,
5006,85_3,RSV B 1992,1,0.001111,F4,V3P2,RSV_Historical_Sera_1,0.01287,24.12.19_Sera_RSV_rep2,
5007,85_3,RSV B 1992,1,0.0003704,F5,V3P2,RSV_Historical_Sera_1,0.1487,24.12.19_Sera_RSV_rep2,
5008,85_3,RSV B 1992,1,0.0001235,F6,V3P2,RSV_Historical_Sera_1,0.5243,24.12.19_Sera_RSV_rep2,
5009,85_3,RSV B 1992,1,4.115e-05,F7,V3P2,RSV_Historical_Sera_1,0.866,24.12.19_Sera_RSV_rep2,
5010,85_3,RSV B 1992,1,1.372e-05,F8,V3P2,RSV_Historical_Sera_1,1.112,24.12.19_Sera_RSV_rep2,
5011,85_3,RSV B 1992,1,4.572e-06,F9,V3P2,RSV_Historical_Sera_1,1.129,24.12.19_Sera_RSV_rep2,
5012,85_3,RSV B 1992,1,1.524e-06,F10,V3P2,RSV_Historical_Sera_1,1.003,24.12.19_Sera_RSV_rep2,
5013,85_3,RSV B 1992,2,0.01,G2,V3P2,RSV_Historical_Sera_1,0.001253,24.12.19_Sera_RSV_rep2,
5014,85_3,RSV B 1992,2,0.003333,G3,V3P2,RSV_Historical_Sera_1,0.0009711,24.12.19_Sera_RSV_rep2,
5015,85_3,RSV B 1992,2,0.001111,G4,V3P2,RSV_Historical_Sera_1,0.01365,24.12.19_Sera_RSV_rep2,
5016,85_3,RSV B 1992,2,0.0003704,G5,V3P2,RSV_Historical_Sera_1,0.1278,24.12.19_Sera_RSV_rep2,
5017,85_3,RSV B 1992,2,0.0001235,G6,V3P2,RSV_Historical_Sera_1,0.6168,24.12.19_Sera_RSV_rep2,
5018,85_3,RSV B 1992,2,4.115e-05,G7,V3P2,RSV_Historical_Sera_1,0.812,24.12.19_Sera_RSV_rep2,
5019,85_3,RSV B 1992,2,1.372e-05,G8,V3P2,RSV_Historical_Sera_1,1.19,24.12.19_Sera_RSV_rep2,
5020,85_3,RSV B 1992,2,4.572e-06,G9,V3P2,RSV_Historical_Sera_1,1.049,24.12.19_Sera_RSV_rep2,
5021,85_3,RSV B 1992,2,1.524e-06,G10,V3P2,RSV_Historical_Sera_1,1.075,24.12.19_Sera_RSV_rep2,
5022,87_4,RSV B 1992,1,0.01,D2,V3P2,RSV_Historical_Sera_1,0.011,24.12.19_Sera_RSV_rep2,
5023,87_4,RSV B 1992,1,0.003333,D3,V3P2,RSV_Historical_Sera_1,0.006552,24.12.19_Sera_RSV_rep2,
5024,87_4,RSV B 1992,1,0.001111,D4,V3P2,RSV_Historical_Sera_1,0.09331,24.12.19_Sera_RSV_rep2,
5025,87_4,RSV B 1992,1,0.0003704,D5,V3P2,RSV_Historical_Sera_1,0.4816,24.12.19_Sera_RSV_rep2,
