,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
10725,87_4,Influenza H3 1982,2,3.429e-05,G8,Neth82 P4,H3_Historical_Sera_1,0.832,24.12.12_H3Neut_Rep1,
10726,87_4,Influenza H3 1982,2,1.143e-05,G9,Neth82 P4,H3_Historical_Sera_1,1.09,24.12.12_H3Neut_Rep1,
10727,87_4,Influenza H3 1982,2,3.81e-06,G10,Neth82 P4,H3_Historical_Sera_1,1.115,24.12.12_H3Neut_Rep1,
10728,85_7,Influenza H3 1982,1,0.025,D2,Neth82 P4,H3_Historical_Sera_1,0.001053,24.12.12_H3Neut_Rep1,
10729,85_7,Influenza H3 1982,1,0.008333,D3,Neth82 P4,H3_Historical_Sera_1,0.003218,24.12.12_H3Neut_Rep1,
10730,85_7,Influenza H3 1982,1,0.002778,D4,Neth82 P4,H3_Historical_Sera_1,0.004326,24.12.12_H3Neut_Rep1,
10731,85_7,Influenza H3 1982,1,0.0009259,D5,Neth82 P4,H3_Historical_Sera_1,0.007286,24.12.12_H3Neut_Rep1,
10732,85_7,Influenza H3 1982,1,0.0003086,D6,Neth82 P4,H3_Historical_Sera_1,0.1044,24.12.12_H3Neut_Rep1,
10733,85_7,Influenza H3 1982,1,0.0001029,D7,Neth82 P4,H3_Historical_Sera_1,0.4225,24.12.12_H3Neut_Rep1,
10734,85_7,Influenza H3 1982,1,3.429e-05,D8,Neth82 P4,H3_Historical_Sera_1,0.7525,24.12.12_H3Neut_Rep1,
10735,85_7,Influenza H3 1982,1,1.143e-05,D9,Neth82 P4,H3_Historical_Sera_1,0.7521,24.12.12_H3Neut_Rep1,
10736,85_7,Influenza H3 1982,1,3.81e-06,D10,Neth82 P4,H3_Historical_Sera_1,0.8753,24.12.12_H3Neut_Rep1,
10737,85_7,Influenza H3 1982,2,0.025,E2,Neth82 P4,H3_Historical_Sera_1,0.004305,24.12.12_H3Neut_Rep1,
10738,85_7,Influenza H3 1982,2,0.008333,E3,Neth82 P4,H3_Historical_Sera_1,0.006747,24.12.12_H3Neut_Rep1,
10739,85_7,Influenza H3 1982,2,0.002778,E4,Neth82 P4,H3_Historical_Sera_1,0.00536,24.12.12_H3Neut_Rep1,
10740,85_7,Influenza H3 1982,2,0.0009259,E5,Neth82 P4,H3_Historical_Sera_1,0.006327,24.12.12_H3Neut_Rep1,
10741,85_7,Influenza H3 1982,2,0.0003086,E6,Neth82 P4,H3_Historical_Sera_1,0.1224,24.12.12_H3Neut_Rep1,
10742,85_7,Influenza H3 1982,2,0.0001029,E7,Neth82 P4,H3_Historical_Sera_1,0.5041,24.12.12_H3Neut_Rep1,
10743,85_7,Influenza H3 1982,2,3.429e-05,E8,Neth82 P4,H3_Historical_Sera_1,0.6899,24.12.12_H3Neut_Rep1,
10744,85_7,Influenza H3 1982,2,1.143e-05,E9,Neth82 P4,H3_Historical_Sera_1,0.7122,24.12.12_H3Neut_Rep1,
10745,85_7,Influenza H3 1982,2,3.81e-06,E10,Neth82 P4,H3_Historical_Sera_1,0.6592,24.12.12_H3Neut_Rep1,
10746,85_8,Influenza H3 1982,1,0.025,B2,Neth82 P4,H3_Historical_Sera_1,0.01109,24.12.12_H3Neut_Rep1,
10747,85_8,Influenza H3 1982,1,0.008333,B3,Neth82 P4,H3_Historical_Sera_1,0.4755,24.12.12_H3Neut_Rep1,
10748,85_8,Influenza H3 1982,1,0.002778,B4,Neth82 P4,H3_Historical_Sera_1,0.6701,24.12.12_H3Neut_Rep1,
10749,85_8,Influenza H3 1982,1,0.0009259,B5,Neth82 P4,H3_Historical_Sera_1,0.914,24.12.12_H3Neut_Rep1,
10750,85_8,Influenza H3 1982,1,0.0003086,B6,Neth82 P4,H3_Historical_Sera_1,0.7218,24.12.12_H3Neut_Rep1,
10751,85_8,Influenza H3 1982,1,0.0001029,B7,Neth82 P4,H3_Historical_Sera_1,0.7904,24.12.12_H3Neut_Rep1,
10752,85_8,Influenza H3 1982,1,3.429e-05,B8,Neth82 P4,H3_Historical_Sera_1,0.7008,24.12.12_H3Neut_Rep1,
10753,85_8,Influenza H3 1982,1,1.143e-05,B9,Neth82 P4,H3_Historical_Sera_1,0.8404,24.12.12_H3Neut_Rep1,
10754,85_8,Influenza H3 1982,1,3.81e-06,B10,Neth82 P4,H3_Historical_Sera_1,0.8732,24.12.12_H3Neut_Rep1,
10755,85_8,Influenza H3 1982,2,0.025,C2,Neth82 P4,H3_Historical_Sera_1,0.03341,24.12.12_H3Neut_Rep1,
10756,85_8,Influenza H3 1982,2,0.008333,C3,Neth82 P4,H3_Historical_Sera_1,0.436,24.12.12_H3Neut_Rep1,
10757,85_8,Influenza H3 1982,2,0.002778,C4,Neth82 P4,H3_Historical_Sera_1,0.5999,24.12.12_H3Neut_Rep1,
10758,85_8,Influenza H3 1982,2,0.0009259,C5,Neth82 P4,H3_Historical_Sera_1,0.7092,24.12.12_H3Neut_Rep1,
10759,85_8,Influenza H3 1982,2,0.0003086,C6,Neth82 P4,H3_Historical_Sera_1,0.6739,24.12.12_H3Neut_Rep1,
10760,85_8,Influenza H3 1982,2,0.0001029,C7,Neth82 P4,H3_Historical_Sera_1,0.7471,24.12.12_H3Neut_Rep1,
10761,85_8,Influenza H3 1982,2,3.429e-05,C8,Neth82 P4,H3_Historical_Sera_1,0.7538,24.12.12_H3Neut_Rep1,
10762,85_8,Influenza H3 1982,2,1.143e-05,C9,Neth82 P4,H3_Historical_Sera_1,0.7361,24.12.12_H3Neut_Rep1,
10763,85_8,Influenza H3 1982,2,3.81e-06,C10,Neth82 P4,H3_Historical_Sera_1,0.713,24.12.12_H3Neut_Rep1,
10764,86_7,Influenza H3 1982,1,0.025,F2,Neth82 P5,H3_Historical_Sera_1,1.508,24.12.12_H3Neut_Rep1,
10765,86_7,Influenza H3 1982,1,0.008333,F3,Neth82 P5,H3_Historical_Sera_1,2.384,24.12.12_H3Neut_Rep1,
10766,86_7,Influenza H3 1982,1,0.002778,F4,Neth82 P5,H3_Historical_Sera_1,1.196,24.12.12_H3Neut_Rep1,
10767,86_7,Influenza H3 1982,1,0.0009259,F5,Neth82 P5,H3_Historical_Sera_1,0.9936,24.12.12_H3Neut_Rep1,
10768,86_7,Influenza H3 1982,1,0.0003086,F6,Neth82 P5,H3_Historical_Sera_1,0.8455,24.12.12_H3Neut_Rep1,
10769,86_7,Influenza H3 1982,1,0.0001029,F7,Neth82 P5,H3_Historical_Sera_1,0.7835,24.12.12_H3Neut_Rep1,
10770,86_7,Influenza H3 1982,1,3.429e-05,F8,Neth82 P5,H3_Historical_Sera_1,1.032,24.12.12_H3Neut_Rep1,
10771,86_7,Influenza H3 1982,1,1.143e-05,F9,Neth82 P5,H3_Historical_Sera_1,0.8332,24.12.12_H3Neut_Rep1,
10772,86_7,Influenza H3 1982,1,3.81e-06,F10,Neth82 P5,H3_Historical_Sera_1,0.8783,24.12.12_H3Neut_Rep1,
10773,86_7,Influenza H3 1982,2,0.025,G2,Neth82 P5,H3_Historical_Sera_1,1.628,24.12.12_H3Neut_Rep1,
10774,86_7,Influenza H3 1982,2,0.008333,G3,Neth82 P5,H3_Historical_Sera_1,2.614,24.12.12_H3Neut_Rep1,
10775,86_7,Influenza H3 1982,2,0.002778,G4,Neth82 P5,H3_Historical_Sera_1,1.509,24.12.12_H3Neut_Rep1,
10776,86_7,Influenza H3 1982,2,0.0009259,G5,Neth82 P5,H3_Historical_Sera_1,0.9704,24.12.12_H3Neut_Rep1,
10777,86_7,Influenza H3 1982,2,0.0003086,G6,Neth82 P5,H3_Historical_Sera_1,1.026,24.12.12_H3Neut_Rep1,
10778,86_7,Influenza H3 1982,2,0.0001029,G7,Neth82 P5,H3_Historical_Sera_1,0.882,24.12.12_H3Neut_Rep1,
10779,86_7,Influenza H3 1982,2,3.429e-05,G8,Neth82 P5,H3_Historical_Sera_1,0.9904,24.12.12_H3Neut_Rep1,
10780,86_7,Influenza H3 1982,2,1.143e-05,G9,Neth82 P5,H3_Historical_Sera_1,1.031,24.12.12_H3Neut_Rep1,
10781,86_7,Influenza H3 1982,2,3.81e-06,G10,Neth82 P5,H3_Historical_Sera_1,1.098,24.12.12_H3Neut_Rep1,
10782,86_8,Influenza H3 1982,1,0.025,D2,Neth82 P5,H3_Historical_Sera_1,0.001573,24.12.12_H3Neut_Rep1,
10783,86_8,Influenza H3 1982,1,0.008333,D3,Neth82 P5,H3_Historical_Sera_1,0.147,24.12.12_H3Neut_Rep1,
10784,86_8,Influenza H3 1982,1,0.002778,D4,Neth82 P5,H3_Historical_Sera_1,0.3941,24.12.12_H3Neut_Rep1,
10785,86_8,Influenza H3 1982,1,0.0009259,D5,Neth82 P5,H3_Historical_Sera_1,0.7005,24.12.12_H3Neut_Rep1,
10786,86_8,Influenza H3 1982,1,0.0003086,D6,Neth82 P5,H3_Historical_Sera_1,0.583,24.12.12_H3Neut_Rep1,
10787,86_8,Influenza H3 1982,1,0.0001029,D7,Neth82 P5,H3_Historical_Sera_1,0.6851,24.12.12_H3Neut_Rep1,
10788,86_8,Influenza H3 1982,1,3.429e-05,D8,Neth82 P5,H3_Historical_Sera_1,1.151,24.12.12_H3Neut_Rep1,
10789,86_8,Influenza H3 1982,1,1.143e-05,D9,Neth82 P5,H3_Historical_Sera_1,0.7967,24.12.12_H3Neut_Rep1,
10790,86_8,Influenza H3 1982,1,3.81e-06,D10,Neth82 P5,H3_Historical_Sera_1,0.887,24.12.12_H3Neut_Rep1,
10791,86_8,Influenza H3 1982,2,0.025,E2,Neth82 P5,H3_Historical_Sera_1,0.008049,24.12.12_H3Neut_Rep1,
10792,86_8,Influenza H3 1982,2,0.008333,E3,Neth82 P5,H3_Historical_Sera_1,0.113,24.12.12_H3Neut_Rep1,
10793,86_8,Influenza H3 1982,2,0.002778,E4,Neth82 P5,H3_Historical_Sera_1,0.4402,24.12.12_H3Neut_Rep1,
10794,86_8,Influenza H3 1982,2,0.0009259,E5,Neth82 P5,H3_Historical_Sera_1,0.7024,24.12.12_H3Neut_Rep1,
10795,86_8,Influenza H3 1982,2,0.0003086,E6,Neth82 P5,H3_Historical_Sera_1,0.8108,24.12.12_H3Neut_Rep1,
10796,86_8,Influenza H3 1982,2,0.0001029,E7,Neth82 P5,H3_Historical_Sera_1,0.8181,24.12.12_H3Neut_Rep1,
10797,86_8,Influenza H3 1982,2,3.429e-05,E8,Neth82 P5,H3_Historical_Sera_1,0.7347,24.12.12_H3Neut_Rep1,
10798,86_8,Influenza H3 1982,2,1.143e-05,E9,Neth82 P5,H3_Historical_Sera_1,0.9964,24.12.12_H3Neut_Rep1,
10799,86_8,Influenza H3 1982,2,3.81e-06,E10,Neth82 P5,H3_Historical_Sera_1,0.8683,24.12.12_H3Neut_Rep1,
10800,86_9,Influenza H3 1982,1,0.025,B2,Neth82 P5,H3_Historical_Sera_1,0.0004932,24.12.12_H3Neut_Rep1,
10801,86_9,Influenza H3 1982,1,0.008333,B3,Neth82 P5,H3_Historical_Sera_1,0.02779,24.12.12_H3Neut_Rep1,
10802,86_9,Influenza H3 1982,1,0.002778,B4,Neth82 P5,H3_Historical_Sera_1,0.2492,24.12.12_H3Neut_Rep1,
10803,86_9,Influenza H3 1982,1,0.0009259,B5,Neth82 P5,H3_Historical_Sera_1,0.5634,24.12.12_H3Neut_Rep1,
10804,86_9,Influenza H3 1982,1,0.0003086,B6,Neth82 P5,H3_Historical_Sera_1,0.7165,24.12.12_H3Neut_Rep1,
10805,86_9,Influenza H3 1982,1,0.0001029,B7,Neth82 P5,H3_Historical_Sera_1,0.8555,24.12.12_H3Neut_Rep1,
10806,86_9,Influenza H3 1982,1,3.429e-05,B8,Neth82 P5,H3_Historical_Sera_1,1.001,24.12.12_H3Neut_Rep1,
10807,86_9,Influenza H3 1982,1,1.143e-05,B9,Neth82 P5,H3_Historical_Sera_1,1.081,24.12.12_H3Neut_Rep1,
10808,86_9,Influenza H3 1982,1,3.81e-06,B10,Neth82 P5,H3_Historical_Sera_1,1.006,24.12.12_H3Neut_Rep1,
10809,86_9,Influenza H3 1982,2,0.025,C2,Neth82 P5,H3_Historical_Sera_1,0.0008118,24.12.12_H3Neut_Rep1,
10810,86_9,Influenza H3 1982,2,0.008333,C3,Neth82 P5,H3_Historical_Sera_1,0.03099,24.12.12_H3Neut_Rep1,
10811,86_9,Influenza H3 1982,2,0.002778,C4,Neth82 P5,H3_Historical_Sera_1,0.1883,24.12.12_H3Neut_Rep1,
10812,86_9,Influenza H3 1982,2,0.0009259,C5,Neth82 P5,H3_Historical_Sera_1,0.5305,24.12.12_H3Neut_Rep1,
10813,86_9,Influenza H3 1982,2,0.0003086,C6,Neth82 P5,H3_Historical_Sera_1,0.7666,24.12.12_H3Neut_Rep1,
10814,86_9,Influenza H3 1982,2,0.0001029,C7,Neth82 P5,H3_Historical_Sera_1,0.7716,24.12.12_H3Neut_Rep1,
10815,86_9,Influenza H3 1982,2,3.429e-05,C8,Neth82 P5,H3_Historical_Sera_1,0.6928,24.12.12_H3Neut_Rep1,
10816,86_9,Influenza H3 1982,2,1.143e-05,C9,Neth82 P5,H3_Historical_Sera_1,0.7726,24.12.12_H3Neut_Rep1,
10817,86_9,Influenza H3 1982,2,3.81e-06,C10,Neth82 P5,H3_Historical_Sera_1,1.147,24.12.12_H3Neut_Rep1,
10818,86_10,Influenza H3 1982,1,0.025,F2,Neth82 P6,H3_Historical_Sera_1,5.8e-05,24.12.12_H3Neut_Rep1,
10819,86_10,Influenza H3 1982,1,0.008333,F3,Neth82 P6,H3_Historical_Sera_1,0.0002352,24.12.12_H3Neut_Rep1,
10820,86_10,Influenza H3 1982,1,0.002778,F4,Neth82 P6,H3_Historical_Sera_1,0.006836,24.12.12_H3Neut_Rep1,
10821,86_10,Influenza H3 1982,1,0.0009259,F5,Neth82 P6,H3_Historical_Sera_1,0.05187,24.12.12_H3Neut_Rep1,
10822,86_10,Influenza H3 1982,1,0.0003086,F6,Neth82 P6,H3_Historical_Sera_1,0.4161,24.12.12_H3Neut_Rep1,
10823,86_10,Influenza H3 1982,1,0.0001029,F7,Neth82 P6,H3_Historical_Sera_1,0.7956,24.12.12_H3Neut_Rep1,
10824,86_10,Influenza H3 1982,1,3.429e-05,F8,Neth82 P6,H3_Historical_Sera_1,0.6991,24.12.12_H3Neut_Rep1,
10825,86_10,Influenza H3 1982,1,1.143e-05,F9,Neth82 P6,H3_Historical_Sera_1,0.8031,24.12.12_H3Neut_Rep1,
10826,86_10,Influenza H3 1982,1,3.81e-06,F10,Neth82 P6,H3_Historical_Sera_1,1.175,24.12.12_H3Neut_Rep1,
10827,86_10,Influenza H3 1982,2,0.025,G2,Neth82 P6,H3_Historical_Sera_1,2.871e-05,24.12.12_H3Neut_Rep1,
10828,86_10,Influenza H3 1982,2,0.008333,G3,Neth82 P6,H3_Historical_Sera_1,0.0001643,24.12.12_H3Neut_Rep1,
10829,86_10,Influenza H3 1982,2,0.002778,G4,Neth82 P6,H3_Historical_Sera_1,0.005253,24.12.12_H3Neut_Rep1,
10830,86_10,Influenza H3 1982,2,0.0009259,G5,Neth82 P6,H3_Historical_Sera_1,0.1115,24.12.12_H3Neut_Rep1,
10831,86_10,Influenza H3 1982,2,0.0003086,G6,Neth82 P6,H3_Historical_Sera_1,0.6351,24.12.12_H3Neut_Rep1,
10832,86_10,Influenza H3 1982,2,0.0001029,G7,Neth82 P6,H3_Historical_Sera_1,0.7696,24.12.12_H3Neut_Rep1,
10833,86_10,Influenza H3 1982,2,3.429e-05,G8,Neth82 P6,H3_Historical_Sera_1,1.039,24.12.12_H3Neut_Rep1,
10834,86_10,Influenza H3 1982,2,1.143e-05,G9,Neth82 P6,H3_Historical_Sera_1,0.7758,24.12.12_H3Neut_Rep1,
10835,86_10,Influenza H3 1982,2,3.81e-06,G10,Neth82 P6,H3_Historical_Sera_1,0.958,24.12.12_H3Neut_Rep1,
10836,86_12,Influenza H3 1982,1,0.025,D2,Neth82 P6,H3_Historical_Sera_1,0.0004357,24.12.12_H3Neut_Rep1,
10837,86_12,Influenza H3 1982,1,0.008333,D3,Neth82 P6,H3_Historical_Sera_1,0.002231,24.12.12_H3Neut_Rep1,
10838,86_12,Influenza H3 1982,1,0.002778,D4,Neth82 P6,H3_Historical_Sera_1,0.0193,24.12.12_H3Neut_Rep1,
10839,86_12,Influenza H3 1982,1,0.0009259,D5,Neth82 P6,H3_Historical_Sera_1,0.05976,24.12.12_H3Neut_Rep1,
10840,86_12,Influenza H3 1982,1,0.0003086,D6,Neth82 P6,H3_Historical_Sera_1,0.4327,24.12.12_H3Neut_Rep1,
10841,86_12,Influenza H3 1982,1,0.0001029,D7,Neth82 P6,H3_Historical_Sera_1,0.6867,24.12.12_H3Neut_Rep1,
10842,86_12,Influenza H3 1982,1,3.429e-05,D8,Neth82 P6,H3_Historical_Sera_1,0.6664,24.12.12_H3Neut_Rep1,
10843,86_12,Influenza H3 1982,1,1.143e-05,D9,Neth82 P6,H3_Historical_Sera_1,1.002,24.12.12_H3Neut_Rep1,
10844,86_12,Influenza H3 1982,1,3.81e-06,D10,Neth82 P6,H3_Historical_Sera_1,0.9584,24.12.12_H3Neut_Rep1,
10845,86_12,Influenza H3 1982,2,0.025,E2,Neth82 P6,H3_Historical_Sera_1,0.0001128,24.12.12_H3Neut_Rep1,
10846,86_12,Influenza H3 1982,2,0.008333,E3,Neth82 P6,H3_Historical_Sera_1,0.0004847,24.12.12_H3Neut_Rep1,
10847,86_12,Influenza H3 1982,2,0.002778,E4,Neth82 P6,H3_Historical_Sera_1,0.0008221,24.12.12_H3Neut_Rep1,
10848,86_12,Influenza H3 1982,2,0.0009259,E5,Neth82 P6,H3_Historical_Sera_1,0.03655,24.12.12_H3Neut_Rep1,
10849,86_12,Influenza H3 1982,2,0.0003086,E6,Neth82 P6,H3_Historical_Sera_1,0.3585,24.12.12_H3Neut_Rep1,
10850,86_12,Influenza H3 1982,2,0.0001029,E7,Neth82 P6,H3_Historical_Sera_1,0.5945,24.12.12_H3Neut_Rep1,
10851,86_12,Influenza H3 1982,2,3.429e-05,E8,Neth82 P6,H3_Historical_Sera_1,0.6942,24.12.12_H3Neut_Rep1,
10852,86_12,Influenza H3 1982,2,1.143e-05,E9,Neth82 P6,H3_Historical_Sera_1,0.737,24.12.12_H3Neut_Rep1,
10853,86_12,Influenza H3 1982,2,3.81e-06,E10,Neth82 P6,H3_Historical_Sera_1,0.7251,24.12.12_H3Neut_Rep1,
10854,87_7,Influenza H3 1982,1,0.025,B2,Neth82 P6,H3_Historical_Sera_1,0.01866,24.12.12_H3Neut_Rep1,
10855,87_7,Influenza H3 1982,1,0.008333,B3,Neth82 P6,H3_Historical_Sera_1,0.494,24.12.12_H3Neut_Rep1,
10856,87_7,Influenza H3 1982,1,0.002778,B4,Neth82 P6,H3_Historical_Sera_1,0.5764,24.12.12_H3Neut_Rep1,
10857,87_7,Influenza H3 1982,1,0.0009259,B5,Neth82 P6,H3_Historical_Sera_1,0.6497,24.12.12_H3Neut_Rep1,
10858,87_7,Influenza H3 1982,1,0.0003086,B6,Neth82 P6,H3_Historical_Sera_1,0.7661,24.12.12_H3Neut_Rep1,
10859,87_7,Influenza H3 1982,1,0.0001029,B7,Neth82 P6,H3_Historical_Sera_1,0.8596,24.12.12_H3Neut_Rep1,
10860,87_7,Influenza H3 1982,1,3.429e-05,B8,Neth82 P6,H3_Historical_Sera_1,0.8173,24.12.12_H3Neut_Rep1,
10861,87_7,Influenza H3 1982,1,1.143e-05,B9,Neth82 P6,H3_Historical_Sera_1,0.7542,24.12.12_H3Neut_Rep1,
10862,87_7,Influenza H3 1982,1,3.81e-06,B10,Neth82 P6,H3_Historical_Sera_1,0.9161,24.12.12_H3Neut_Rep1,
10863,87_7,Influenza H3 1982,2,0.025,C2,Neth82 P6,H3_Historical_Sera_1,0.01028,24.12.12_H3Neut_Rep1,
10864,87_7,Influenza H3 1982,2,0.008333,C3,Neth82 P6,H3_Historical_Sera_1,0.4189,24.12.12_H3Neut_Rep1,
10865,87_7,Influenza H3 1982,2,0.002778,C4,Neth82 P6,H3_Historical_Sera_1,0.4424,24.12.12_H3Neut_Rep1,
10866,87_7,Influenza H3 1982,2,0.0009259,C5,Neth82 P6,H3_Historical_Sera_1,0.6541,24.12.12_H3Neut_Rep1,
10867,87_7,Influenza H3 1982,2,0.0003086,C6,Neth82 P6,H3_Historical_Sera_1,0.6951,24.12.12_H3Neut_Rep1,
10868,87_7,Influenza H3 1982,2,0.0001029,C7,Neth82 P6,H3_Historical_Sera_1,0.7829,24.12.12_H3Neut_Rep1,
10869,87_7,Influenza H3 1982,2,3.429e-05,C8,Neth82 P6,H3_Historical_Sera_1,0.7388,24.12.12_H3Neut_Rep1,
10870,87_7,Influenza H3 1982,2,1.143e-05,C9,Neth82 P6,H3_Historical_Sera_1,0.7321,24.12.12_H3Neut_Rep1,
10871,87_7,Influenza H3 1982,2,3.81e-06,C10,Neth82 P6,H3_Historical_Sera_1,1.026,24.12.12_H3Neut_Rep1,
10872,87_8,Influenza H3 1982,1,0.025,F2,Neth82 P7,H3_Historical_Sera_1,0.0008117,24.12.12_H3Neut_Rep1,
10873,87_8,Influenza H3 1982,1,0.008333,F3,Neth82 P7,H3_Historical_Sera_1,0.003927,24.12.12_H3Neut_Rep1,
10874,87_8,Influenza H3 1982,1,0.002778,F4,Neth82 P7,H3_Historical_Sera_1,0.1792,24.12.12_H3Neut_Rep1,
10875,87_8,Influenza H3 1982,1,0.0009259,F5,Neth82 P7,H3_Historical_Sera_1,0.5346,24.12.12_H3Neut_Rep1,
10876,87_8,Influenza H3 1982,1,0.0003086,F6,Neth82 P7,H3_Historical_Sera_1,0.7359,24.12.12_H3Neut_Rep1,
10877,87_8,Influenza H3 1982,1,0.0001029,F7,Neth82 P7,H3_Historical_Sera_1,0.7826,24.12.12_H3Neut_Rep1,
10878,87_8,Influenza H3 1982,1,3.429e-05,F8,Neth82 P7,H3_Historical_Sera_1,0.9281,24.12.12_H3Neut_Rep1,
10879,87_8,Influenza H3 1982,1,1.143e-05,F9,Neth82 P7,H3_Historical_Sera_1,0.8711,24.12.12_H3Neut_Rep1,
10880,87_8,Influenza H3 1982,1,3.81e-06,F10,Neth82 P7,H3_Historical_Sera_1,0.9795,24.12.12_H3Neut_Rep1,
10881,87_8,Influenza H3 1982,2,0.025,G2,Neth82 P7,H3_Historical_Sera_1,0.004314,24.12.12_H3Neut_Rep1,
10882,87_8,Influenza H3 1982,2,0.008333,G3,Neth82 P7,H3_Historical_Sera_1,0.00299,24.12.12_H3Neut_Rep1,
10883,87_8,Influenza H3 1982,2,0.002778,G4,Neth82 P7,H3_Historical_Sera_1,0.2414,24.12.12_H3Neut_Rep1,
10884,87_8,Influenza H3 1982,2,0.0009259,G5,Neth82 P7,H3_Historical_Sera_1,0.5809,24.12.12_H3Neut_Rep1,
10885,87_8,Influenza H3 1982,2,0.0003086,G6,Neth82 P7,H3_Historical_Sera_1,0.8771,24.12.12_H3Neut_Rep1,
10886,87_8,Influenza H3 1982,2,0.0001029,G7,Neth82 P7,H3_Historical_Sera_1,0.889,24.12.12_H3Neut_Rep1,
10887,87_8,Influenza H3 1982,2,3.429e-05,G8,Neth82 P7,H3_Historical_Sera_1,1.005,24.12.12_H3Neut_Rep1,
10888,87_8,Influenza H3 1982,2,1.143e-05,G9,Neth82 P7,H3_Historical_Sera_1,0.9429,24.12.12_H3Neut_Rep1,
10889,87_8,Influenza H3 1982,2,3.81e-06,G10,Neth82 P7,H3_Historical_Sera_1,0.9732,24.12.12_H3Neut_Rep1,
10890,87_9,Influenza H3 1982,1,0.025,D2,Neth82 P7,H3_Historical_Sera_1,0.06761,24.12.12_H3Neut_Rep1,
10891,87_9,Influenza H3 1982,1,0.008333,D3,Neth82 P7,H3_Historical_Sera_1,0.3412,24.12.12_H3Neut_Rep1,
10892,87_9,Influenza H3 1982,1,0.002778,D4,Neth82 P7,H3_Historical_Sera_1,0.5278,24.12.12_H3Neut_Rep1,
10893,87_9,Influenza H3 1982,1,0.0009259,D5,Neth82 P7,H3_Historical_Sera_1,0.6359,24.12.12_H3Neut_Rep1,
10894,87_9,Influenza H3 1982,1,0.0003086,D6,Neth82 P7,H3_Historical_Sera_1,0.6375,24.12.12_H3Neut_Rep1,
10895,87_9,Influenza H3 1982,1,0.0001029,D7,Neth82 P7,H3_Historical_Sera_1,0.8021,24.12.12_H3Neut_Rep1,
10896,87_9,Influenza H3 1982,1,3.429e-05,D8,Neth82 P7,H3_Historical_Sera_1,0.7742,24.12.12_H3Neut_Rep1,
10897,87_9,Influenza H3 1982,1,1.143e-05,D9,Neth82 P7,H3_Historical_Sera_1,0.895,24.12.12_H3Neut_Rep1,
10898,87_9,Influenza H3 1982,1,3.81e-06,D10,Neth82 P7,H3_Historical_Sera_1,0.9249,24.12.12_H3Neut_Rep1,
10899,87_9,Influenza H3 1982,2,0.025,E2,Neth82 P7,H3_Historical_Sera_1,0.0854,24.12.12_H3Neut_Rep1,
10900,87_9,Influenza H3 1982,2,0.008333,E3,Neth82 P7,H3_Historical_Sera_1,0.383,24.12.12_H3Neut_Rep1,
10901,87_9,Influenza H3 1982,2,0.002778,E4,Neth82 P7,H3_Historical_Sera_1,0.4581,24.12.12_H3Neut_Rep1,
10902,87_9,Influenza H3 1982,2,0.0009259,E5,Neth82 P7,H3_Historical_Sera_1,0.663,24.12.12_H3Neut_Rep1,
10903,87_9,Influenza H3 1982,2,0.0003086,E6,Neth82 P7,H3_Historical_Sera_1,0.6953,24.12.12_H3Neut_Rep1,
10904,87_9,Influenza H3 1982,2,0.0001029,E7,Neth82 P7,H3_Historical_Sera_1,0.7989,24.12.12_H3Neut_Rep1,
10905,87_9,Influenza H3 1982,2,3.429e-05,E8,Neth82 P7,H3_Historical_Sera_1,0.8488,24.12.12_H3Neut_Rep1,
10906,87_9,Influenza H3 1982,2,1.143e-05,E9,Neth82 P7,H3_Historical_Sera_1,0.9297,24.12.12_H3Neut_Rep1,
10907,87_9,Influenza H3 1982,2,3.81e-06,E10,Neth82 P7,H3_Historical_Sera_1,0.8651,24.12.12_H3Neut_Rep1,
10908,BEI_neg,Influenza H3 1982,1,0.025,B2,Neth82 P7,H3_Historical_Sera_1,0.6789,24.12.12_H3Neut_Rep1,
10909,BEI_neg,Influenza H3 1982,1,0.008333,B3,Neth82 P7,H3_Historical_Sera_1,0.7575,24.12.12_H3Neut_Rep1,
10910,BEI_neg,Influenza H3 1982,1,0.002778,B4,Neth82 P7,H3_Historical_Sera_1,0.7435,24.12.12_H3Neut_Rep1,
10911,BEI_neg,Influenza H3 1982,1,0.0009259,B5,Neth82 P7,H3_Historical_Sera_1,0.8396,24.12.12_H3Neut_Rep1,
10912,BEI_neg,Influenza H3 1982,1,0.0003086,B6,Neth82 P7,H3_Historical_Sera_1,0.8711,24.12.12_H3Neut_Rep1,
10913,BEI_neg,Influenza H3 1982,1,0.0001029,B7,Neth82 P7,H3_Historical_Sera_1,0.7961,24.12.12_H3Neut_Rep1,
10914,BEI_neg,Influenza H3 1982,1,3.429e-05,B8,Neth82 P7,H3_Historical_Sera_1,0.9588,24.12.12_H3Neut_Rep1,
10915,BEI_neg,Influenza H3 1982,1,1.143e-05,B9,Neth82 P7,H3_Historical_Sera_1,0.8635,24.12.12_H3Neut_Rep1,
10916,BEI_neg,Influenza H3 1982,1,3.81e-06,B10,Neth82 P7,H3_Historical_Sera_1,1.051,24.12.12_H3Neut_Rep1,
10917,BEI_neg,Influenza H3 1982,2,0.025,C2,Neth82 P7,H3_Historical_Sera_1,0.7367,24.12.12_H3Neut_Rep1,
