,Unnamed: 0,serum,virus,replicate,nreplicates,ic50,ic50_bound,ic50_str,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd,NT50,Experiment_Rep
128,128,86_12,RSV B N201T,average,2,0.0016392548555494,interpolated,0.00164,0.0016392548555494,0.0016392548555494,interpolated,1.076282339173057,1.0,0.0,0.9860577661120298,0.0364302614442868,610.0332700645549,1
129,129,86_12,RSV B N201S,average,2,0.0031209179594995,interpolated,0.00312,0.0031209179594995,0.0031209179594995,interpolated,0.6510891640439419,1.0,0.0,0.5988676933282522,0.1377691973978616,320.41854767639245,1
130,130,86_12,RSV B 1992,average,2,0.0016145938097924,interpolated,0.00161,0.0016145938097924,0.0016145938097924,interpolated,1.576959920301518,1.0,0.0,0.8211515556924602,0.1309383821051421,619.350819961695,1
131,131,86_12,RSV B 2019,average,2,0.0016899029184302,interpolated,0.00169,0.0016899029184302,0.0016899029184302,interpolated,1.7827013037229091,1.0,0.0,0.9970330650975908,0.019275089626726,591.749969240203,1
132,132,86_12,RSV B 1982,average,2,0.001980424761138,interpolated,0.00198,0.001980424761138,0.001980424761138,interpolated,1.4427727430201085,1.0,0.0,0.7324272924049042,0.201704908246318,504.94218191120564,1
133,133,86_12,RSV A 1982,average,2,0.0020191803234385,interpolated,0.00202,0.0020191803234385,0.0020191803234385,interpolated,1.828727988887223,1.0,0.0,0.9284282749836354,0.1214508894534095,495.25046792110237,1
134,134,86_12,RSV B 2024,average,2,0.0013605893219488,interpolated,0.00136,0.0013605893219488,0.0013605893219488,interpolated,0.7675593611483854,1.0,0.0,0.9390258112634764,0.0793421698034895,734.9756343579703,1
135,135,86_12,RSV A 2020,average,2,0.0008882321963862,interpolated,0.000888,0.0008882321963862,0.0008882321963862,interpolated,1.166066804461557,1.0,0.0,0.9875842107424626,0.0451849245348402,1125.8317409214962,1
136,136,87_7,RSV B N201T,average,2,0.0001731783355879,interpolated,0.000173,0.0001731783355879,0.0001731783355879,interpolated,1.0008621413755612,1.0,0.0,0.9810441564516296,0.0513995908917708,5774.394335210773,1
137,137,87_7,RSV B N201S,average,2,0.0003974996210516,interpolated,0.000397,0.0003974996210516,0.0003974996210516,interpolated,0.6755094732955649,1.0,0.0,0.956331126472284,0.0682148778065939,2515.725668755263,1
138,138,87_7,RSV B 1992,average,2,0.0002537745846409,interpolated,0.000254,0.0002537745846409,0.0002537745846409,interpolated,1.836762864276614,1.0,0.0,0.9746870949136408,0.071850899335857,3940.504922567543,1
139,139,87_7,RSV B 2019,average,2,0.000211513028661,interpolated,0.000212,0.000211513028661,0.000211513028661,interpolated,1.9499601630212613,1.0,0.0,0.98716256765716,0.0535270851984307,4727.8411468578515,1
140,140,87_7,RSV B 1982,average,2,0.0002241280229086,interpolated,0.000224,0.0002241280229086,0.0002241280229086,interpolated,1.5391352012704158,1.0,0.0,0.9320750488403788,0.1275528165579407,4461.735694727485,1
141,141,87_7,RSV A 1982,average,2,0.0001781162145254,interpolated,0.000178,0.0001781162145254,0.0001781162145254,interpolated,2.2863961288490544,1.0,0.0,0.969834831984804,0.0740955656036253,5614.311996605994,1
142,142,87_7,RSV B 2024,average,2,0.0001470286894835,interpolated,0.000147,0.0001470286894835,0.0001470286894835,interpolated,1.157611175787375,1.0,0.0,0.992475045923284,0.034082599365569,6801.393683864828,1
143,143,87_7,RSV A 2020,average,2,0.0001125362792929,interpolated,0.000113,0.0001125362792929,0.0001125362792929,interpolated,1.443769411787583,1.0,0.0,0.9934109158891904,0.0327150014004049,8886.02330095954,1
144,144,87_8,RSV B N201T,average,2,0.000361855222385,interpolated,0.000362,0.000361855222385,0.000361855222385,interpolated,1.3737952399770867,1.0,0.0,0.9768272441028504,0.0672977570145686,2763.5361828108107,1
145,145,87_8,RSV B N201S,average,2,0.0002072436387085,interpolated,0.000207,0.0002072436387085,0.0002072436387085,interpolated,0.5083636046715684,1.0,0.0,0.8917513083401595,0.0989818459749032,4825.238575387865,1
146,146,87_8,RSV B 1992,average,2,0.0003175118381935,interpolated,0.000318,0.0003175118381935,0.0003175118381935,interpolated,2.016645532706007,1.0,0.0,0.9826500594491604,0.0607459572936356,3149.4888684766893,1
147,147,87_8,RSV B 2019,average,2,0.0002239987890928,interpolated,0.000224,0.0002239987890928,0.0002239987890928,interpolated,1.6103914375687456,1.0,0.0,0.9739066866516964,0.0757595403539517,4464.309847611328,1
148,148,87_8,RSV B 1982,average,2,0.0002709316725236,interpolated,0.000271,0.0002709316725236,0.0002709316725236,interpolated,0.948578415714838,1.0,0.0,0.9627874324295717,0.0752760808976754,3690.9675073625554,1
149,149,87_8,RSV A 1982,average,2,0.0004629701228114,interpolated,0.000463,0.0004629701228114,0.0004629701228114,interpolated,1.4765083071708116,1.0,0.0,0.9954435899761274,0.0291291918627169,2159.9665955277414,1
150,150,87_8,RSV B 2024,average,2,0.0001701766085981,interpolated,0.00017,0.0001701766085981,0.0001701766085981,interpolated,0.9178208163906728,1.0,0.0,0.945278490975079,0.0834786950936294,5876.248259016985,1
151,151,87_8,RSV A 2020,average,2,0.0001685450534175,interpolated,0.000169,0.0001685450534175,0.0001685450534175,interpolated,0.983889928021177,1.0,0.0,0.9684487179925968,0.0728307259241063,5933.131704096456,1
152,152,87_9,RSV B N201T,average,2,0.000218786373716,interpolated,0.000219,0.000218786373716,0.000218786373716,interpolated,1.4852650750291767,1.0,0.0,0.9913203357070224,0.040764843134679,4570.6685613705995,1
153,153,87_9,RSV B N201S,average,2,0.0003025976123317,interpolated,0.000303,0.0003025976123317,0.0003025976123317,interpolated,0.961528140192683,1.0,0.0,0.9682268435566372,0.063564848880851,3304.7187394982643,1
154,154,87_9,RSV B 1982,average,2,0.000138029704752,interpolated,0.000138,0.000138029704752,0.000138029704752,interpolated,1.2516045286079769,1.0,0.0,0.9188656346789258,0.1310622113713582,7244.817351429641,1
155,155,87_9,RSV B 1992,average,2,7.271519553141294e-05,interpolated,7.27e-05,7.271519553141294e-05,7.271519553141294e-05,interpolated,1.999516121139877,1.0,0.0,0.9935808012217612,0.0337920087041209,13752.283724080757,1
156,156,87_9,RSV B 2019,average,2,8.897998999984227e-05,interpolated,8.9e-05,8.897998999984227e-05,8.897998999984227e-05,interpolated,1.333981307181717,1.0,0.0,0.9947834195849696,0.0286393279912963,11238.481820483152,1
157,157,87_9,RSV A 1982,average,2,0.0001129817979873,interpolated,0.000113,0.0001129817979873,0.0001129817979873,interpolated,2.3929250088127696,1.0,0.0,0.9656982538911616,0.082043901407352,8850.983236365273,1
158,158,87_9,RSV B 2024,average,2,0.0001194102828147,interpolated,0.000119,0.0001194102828147,0.0001194102828147,interpolated,1.1089092722701874,1.0,0.0,0.9962104514411292,0.023882140989957,8374.488163232916,1
159,159,87_9,RSV A 2020,average,2,7.138777195014153e-05,interpolated,7.14e-05,7.138777195014153e-05,7.138777195014153e-05,interpolated,1.3463646759249372,1.0,0.0,0.9835348848314932,0.0483171742359926,14008.001268038139,1
160,160,BEI negative,RSV B 1982,average,2,0.01,lower,>0.01,112.46432066296636,0.01,lower,0.2159354914018244,1.0,0.0,0.0495151771864854,0.2107681227356739,100.0,1
161,0,85_1,RSV B N201T,average,2,0.0009825373950764,interpolated,0.000983,0.0009825373950764,0.0009825373950764,interpolated,1.2686394050111922,1.0,0.0,0.98322174462971,0.0493387453741737,1017.7729672286337,2
162,1,85_1,RSV B 1992,average,2,0.0008834594217406,interpolated,0.000883,0.0008834594217406,0.0008834594217406,interpolated,1.776428525208814,1.0,0.0,0.946568005449303,0.0978836307536678,1131.9139005046668,2
163,2,85_1,RSV B 2019,average,2,0.0008325523316985,interpolated,0.000833,0.0008325523316985,0.0008325523316985,interpolated,1.9336375450379613,1.0,0.0,0.9261458780798738,0.127976330943308,1201.125697359934,2
164,3,85_1,RSV B 1982,average,2,0.0006482447579912,interpolated,0.000648,0.0006482447579912,0.0006482447579912,interpolated,2.298667007240658,1.0,0.0,0.8794911958569411,0.1514579032272366,1542.627206271331,2
165,4,85_1,RSV B 2024,average,2,0.0004199681040604,interpolated,0.00042,0.0004199681040604,0.0004199681040604,interpolated,0.7377153850703988,1.0,0.0,0.9555541772442137,0.0714409809084204,2381.133210669207,2
166,5,85_1,RSV A 1982,average,2,0.0007079022595744,interpolated,0.000708,0.0007079022595744,0.0007079022595744,interpolated,1.80974794234267,1.0,0.0,0.9738546886772234,0.076671415448914,1412.624393374889,2
167,6,85_1,RSV A 2020,average,2,0.0003427844392332,interpolated,0.000343,0.0003427844392332,0.0003427844392332,interpolated,1.131141145638571,1.0,0.0,0.9749406622030176,0.0609682204776712,2917.285283535549,2
168,7,85_2,RSV B N201T,average,2,0.0013406758491231,interpolated,0.00134,0.0013406758491231,0.0013406758491231,interpolated,1.4461174081218109,1.0,0.0,0.9883100726719372,0.0402658636521644,745.8924546556673,2
169,8,85_2,RSV B 1992,average,2,0.0013562294105846,interpolated,0.00136,0.0013562294105846,0.0013562294105846,interpolated,1.72978035207443,1.0,0.0,0.92362378743677,0.1111241407761394,737.3383825741929,2
170,9,85_2,RSV B 2019,average,2,0.0011402875649499,interpolated,0.00114,0.0011402875649499,0.0011402875649499,interpolated,2.0422753034137817,1.0,0.0,0.8998052198320441,0.1469939747690838,876.9717663666149,2
171,10,85_2,RSV B 1982,average,2,0.0013111237378183,interpolated,0.00131,0.0013111237378183,0.0013111237378183,interpolated,1.81963884081516,1.0,0.0,0.7661775369124789,0.2207128587946592,762.7045191508716,2
172,11,85_2,RSV B 2024,average,2,0.0007210889793583,interpolated,0.000721,0.0007210889793583,0.0007210889793583,interpolated,0.9918989494470478,1.0,0.0,0.9660198813192856,0.0667315464109877,1386.7914066443007,2
173,12,85_2,RSV A 1982,average,2,0.0031733443566716,interpolated,0.00317,0.0031733443566716,0.0031733443566716,interpolated,2.093561517438964,1.0,0.0,0.8500436042236174,0.1861596178617181,315.1249557576732,2
174,13,85_2,RSV A 2020,average,2,0.0011331961150372,interpolated,0.00113,0.0011331961150372,0.0011331961150372,interpolated,0.8750214809958636,1.0,0.0,0.9690506554990508,0.0643741657344469,882.4597849659699,2
175,14,85_4,RSV B N201T,average,2,0.0021962585911735,interpolated,0.0022,0.0021962585911735,0.0021962585911735,interpolated,1.700889036671393,1.0,0.0,0.9726683864096376,0.0535079016268376,455.3197897637738,2
176,15,85_4,RSV B 1992,average,2,0.0013582766986837,interpolated,0.00136,0.0013582766986837,0.0013582766986837,interpolated,2.443430863185729,1.0,0.0,0.9356086727246128,0.1028928573902834,736.2270154299898,2
177,16,85_4,RSV B 2019,average,2,0.001867374872748,interpolated,0.00187,0.001867374872748,0.001867374872748,interpolated,1.7550954499285456,1.0,0.0,0.98168025948229,0.0489572945137512,535.5111148777618,2
178,17,85_4,RSV B 1982,average,2,0.0011806957534449,interpolated,0.00118,0.0011806957534449,0.0011806957534449,interpolated,1.6043232929761182,1.0,0.0,0.7294642035518475,0.2493439469914844,846.9582422756358,2
179,18,85_4,RSV B 2024,average,2,0.0018370079204675,interpolated,0.00184,0.0018370079204675,0.0018370079204675,interpolated,0.8495018169026688,1.0,0.0,0.9712537309416088,0.0551792962654202,544.3634667320923,2
180,19,85_4,RSV A 1982,average,2,0.001540645277994,interpolated,0.00154,0.001540645277994,0.001540645277994,interpolated,1.9953621035415845,1.0,0.0,0.9476970258774255,0.1079888835845967,649.078677800546,2
181,20,85_4,RSV A 2020,average,2,0.0011522517226047,interpolated,0.00115,0.0011522517226047,0.0011522517226047,interpolated,1.5221263531338192,1.0,0.0,0.9839439479532078,0.0510509957035367,867.8659188631714,2
182,21,85_6,RSV B N201T,average,2,0.0005281454586791,interpolated,0.000528,0.0005281454586791,0.0005281454586791,interpolated,1.2110175772864524,1.0,0.0,0.9944696225138048,0.0290542921218496,1893.4177764228355,2
183,22,85_6,RSV B 1992,average,2,0.0003948249179085,interpolated,0.000395,0.0003948249179085,0.0003948249179085,interpolated,0.954992721679654,1.0,0.0,0.9247844364825984,0.1005586078044353,2532.7682084942476,2
184,23,85_6,RSV B 2019,average,2,0.0005038098786607,interpolated,0.000504,0.0005038098786607,0.0005038098786607,interpolated,1.6503373557491492,1.0,0.0,0.9366045438009416,0.1211436297867825,1984.8757286346668,2
185,24,85_6,RSV B 1982,average,2,0.0003497306231828,interpolated,0.00035,0.0003497306231828,0.0003497306231828,interpolated,1.327693899087458,1.0,0.0,0.9703821679415132,0.066009299315425,2859.3435453243455,2
186,25,85_6,RSV B 2024,average,2,0.000285740651678,interpolated,0.000286,0.000285740651678,0.000285740651678,interpolated,0.8114320113131199,1.0,0.0,0.9864668423528972,0.0420628660836932,3499.6770467469078,2
187,26,85_6,RSV A 1982,average,2,0.0004564346866931,interpolated,0.000456,0.0004564346866931,0.0004564346866931,interpolated,1.3880150024660771,1.0,0.0,0.9719622350017962,0.0720461995789507,2190.8939639208124,2
188,27,85_6,RSV A 2020,average,2,0.0002496618020485,interpolated,0.00025,0.0002496618020485,0.0002496618020485,interpolated,1.3615135740777045,1.0,0.0,0.9742356433157224,0.0714566042372912,4005.418497322779,2
189,28,86_1,RSV B N201T,average,2,0.0003413263872965,interpolated,0.000341,0.0003413263872965,0.0003413263872965,interpolated,1.2895463560177791,1.0,0.0,0.9943223409046036,0.0309291201051761,2929.747119525599,2
190,29,86_1,RSV B 1992,average,2,0.0002872326167412,interpolated,0.000287,0.0002872326167412,0.0002872326167412,interpolated,1.1068982617760816,1.0,0.0,0.8772754949072146,0.1285424200289686,3481.498763425645,2
191,30,86_1,RSV B 2019,average,2,0.0002394217420928,interpolated,0.000239,0.0002394217420928,0.0002394217420928,interpolated,1.5676229276497375,1.0,0.0,0.9850572249469052,0.0557048031325822,4176.730113392958,2
192,31,86_1,RSV B 1982,average,2,0.0002764986130818,interpolated,0.000276,0.0002764986130818,0.0002764986130818,interpolated,0.904949038434324,1.0,0.0,0.970361618305092,0.0651470581407323,3616.654669092889,2
193,32,86_1,RSV B 2024,average,2,0.0001320173119637,interpolated,0.000132,0.0001320173119637,0.0001320173119637,interpolated,0.766856120306261,1.0,0.0,0.9807945911052474,0.0471406103490571,7574.764136047278,2
194,33,86_1,RSV A 1982,average,2,0.0005096252305376,interpolated,0.00051,0.0005096252305376,0.0005096252305376,interpolated,1.031251506543839,1.0,0.0,0.9376592860580738,0.0982561906978317,1962.2262401433838,2
195,34,86_1,RSV A 2020,average,2,0.0002483994116448,interpolated,0.000248,0.0002483994116448,0.0002483994116448,interpolated,1.1321788317707369,1.0,0.0,0.9673536606893024,0.0759855238043902,4025.7744306977465,2
196,35,86_2,RSV B N201T,average,2,0.0004172006003021,interpolated,0.000417,0.0004172006003021,0.0004172006003021,interpolated,1.1924235783267487,1.0,0.0,0.9914662130741988,0.0374480265628843,2396.928478232984,2
197,36,86_2,RSV B 1992,average,2,0.0003590873767597,interpolated,0.000359,0.0003590873767597,0.0003590873767597,interpolated,0.8330384004448806,1.0,0.0,0.7633631677211801,0.1741278820955363,2784.8375206717346,2
198,37,86_2,RSV B 2019,average,2,0.0003722507224213,interpolated,0.000372,0.0003722507224213,0.0003722507224213,interpolated,1.4473655299221182,1.0,0.0,0.9858036144218382,0.0493795921196913,2686.3614756621905,2
199,38,86_2,RSV B 1982,average,2,0.0004783179797376,interpolated,0.000478,0.0004783179797376,0.0004783179797376,interpolated,0.919011845898432,1.0,0.0,0.9030250109723402,0.1227230700109161,2090.659440710527,2
200,39,86_2,RSV B 2024,average,2,0.0004587456501422,interpolated,0.000459,0.0004587456501422,0.0004587456501422,interpolated,1.2238364643945954,1.0,0.0,0.990637935542262,0.0397212114558816,2179.857181621285,2
201,40,86_2,RSV A 1982,average,2,0.0003150113361462,interpolated,0.000315,0.0003150113361462,0.0003150113361462,interpolated,1.3847150771097605,1.0,0.0,0.983445254687438,0.0552691625620631,3174.4889318392334,2
202,41,86_2,RSV A 2020,average,2,0.0001862110105284,interpolated,0.000186,0.0001862110105284,0.0001862110105284,interpolated,0.9165847221359248,1.0,0.0,0.9800348613835688,0.0526220191452477,5370.251722292678,2
203,42,86_4,RSV B N201T,average,2,0.0001964604564362,interpolated,0.000196,0.0001964604564362,0.0001964604564362,interpolated,1.1729299972110745,1.0,0.0,0.9864260534687616,0.0459607487566034,5090.082849953814,2
204,43,86_4,RSV B 1992,average,2,0.0002791037765566,interpolated,0.000279,0.0002791037765566,0.0002791037765566,interpolated,1.478092790054777,1.0,0.0,0.9540421366830868,0.0819018853679,3582.896700063849,2
205,44,86_4,RSV B 2019,average,2,0.0002099579286323,interpolated,0.00021,0.0002099579286323,0.0002099579286323,interpolated,1.80791229053542,1.0,0.0,0.9524447679769544,0.1097704347057212,4762.8589523347,2
206,45,86_4,RSV B 1982,average,2,0.0002936970205482,interpolated,0.000294,0.0002936970205482,0.0002936970205482,interpolated,0.993511984776332,1.0,0.0,0.8964618012812543,0.1164122022498945,3404.8694063475705,2
207,46,86_4,RSV B 2024,average,2,0.0001308932955304,interpolated,0.000131,0.0001308932955304,0.0001308932955304,interpolated,0.946318658823694,1.0,0.0,0.9948437002222356,0.0267772990494293,7639.810701899165,2
208,47,86_4,RSV A 1982,average,2,0.0004738461236585,interpolated,0.000474,0.0004738461236585,0.0004738461236585,interpolated,1.0784374329079476,1.0,0.0,0.9883982802445224,0.0416097798949454,2110.3897448377106,2
209,48,86_4,RSV A 2020,average,2,0.0002407800820991,interpolated,0.000241,0.0002407800820991,0.0002407800820991,interpolated,0.8550027266557048,1.0,0.0,0.9879484740782308,0.0405851467261238,4153.167451734737,2
210,49,86_6,RSV B N201T,average,2,0.0004444342093974,interpolated,0.000444,0.0004444342093974,0.0004444342093974,interpolated,1.0474144659227391,1.0,0.0,0.9916551127096352,0.034840722407198,2250.0518161189284,2
211,50,86_6,RSV B 1992,average,2,0.0004471272218456,interpolated,0.000447,0.0004471272218456,0.0004471272218456,interpolated,1.2587333908843992,1.0,0.0,0.9813121110368376,0.0518411825101285,2236.499929197591,2
212,51,86_6,RSV B 2019,average,2,0.0005161917579794,interpolated,0.000516,0.0005161917579794,0.0005161917579794,interpolated,1.9011952330040096,1.0,0.0,0.920143519518946,0.1411358184754344,1937.2645621356621,2
213,52,86_6,RSV B 1982,average,2,0.0005272130540495,interpolated,0.000527,0.0005272130540495,0.0005272130540495,interpolated,1.56911224171057,1.0,0.0,0.9093823977019616,0.133866392329304,1896.766387552517,2
214,53,86_6,RSV B 2024,average,2,0.0001050896090013,interpolated,0.000105,0.0001050896090013,0.0001050896090013,interpolated,0.6041250568105164,1.0,0.0,0.93521798852918,0.0798835185363321,9515.688653743393,2
215,54,86_6,RSV A 1982,average,2,0.0005344836514846,interpolated,0.000534,0.0005344836514846,0.0005344836514846,interpolated,1.281961813260347,1.0,0.0,0.9788822379385672,0.0599734681182244,1870.9646164524695,2
216,55,86_6,RSV A 2020,average,2,0.000236063809441,interpolated,0.000236,0.000236063809441,0.000236063809441,interpolated,0.7797473826930985,1.0,0.0,0.9525905378790578,0.0770895762561016,4236.142771600627,2
217,56,85_3,RSV B N201T,average,2,0.0001168742593334,interpolated,0.000117,0.0001168742593334,0.0001168742593334,interpolated,1.0620645435222362,1.0,0.0,0.9930932650770936,0.0331961887280627,8556.203955460898,2
218,57,85_3,RSV B 1992,average,2,0.0001741398464257,interpolated,0.000174,0.0001741398464257,0.0001741398464257,interpolated,1.928849469224017,1.0,0.0,0.9897397747102036,0.0476967524169178,5742.511093959582,2
219,58,85_3,RSV B 2019,average,2,0.0001220193993571,interpolated,0.000122,0.0001220193993571,0.0001220193993571,interpolated,1.9090707614546487,1.0,0.0,0.9398075334600844,0.1272184897640554,8195.418148825796,2
220,59,85_3,RSV B 1982,average,2,0.0001520000372899,interpolated,0.000152,0.0001520000372899,0.0001520000372899,interpolated,1.5575754263226012,1.0,0.0,0.9520204533033786,0.0947837062740976,6578.945754419545,2
221,60,85_3,RSV B 2024,average,2,9.138548057010883e-05,interpolated,9.14e-05,9.138548057010883e-05,9.138548057010883e-05,interpolated,0.9862505170372696,1.0,0.0,0.9868410322788168,0.0432388730922893,10942.657342955297,2
222,61,85_3,RSV A 1982,average,2,0.0002719015462826,interpolated,0.000272,0.0002719015462826,0.0002719015462826,interpolated,1.252646014729054,1.0,0.0,0.9765362729897104,0.0609581485327577,3677.801813457336,2
223,62,85_3,RSV A 2020,average,2,0.0001163704873452,interpolated,0.000116,0.0001163704873452,0.0001163704873452,interpolated,0.9190008968050906,1.0,0.0,0.9895763621476076,0.0369220345572385,8593.244067403552,2
224,63,87_4,RSV B N201T,average,2,0.0002912214096681,interpolated,0.000291,0.0002912214096681,0.0002912214096681,interpolated,1.3681010025528488,1.0,0.0,0.9990773696065938,0.0125096864762787,3433.813472504246,2
225,64,87_4,RSV B 1992,average,2,0.0003665875362798,interpolated,0.000367,0.0003665875362798,0.0003665875362798,interpolated,2.214513844087424,1.0,0.0,0.951108259732428,0.1086599095295995,2727.861427445652,2
226,65,87_4,RSV B 2019,average,2,0.0002743300861227,interpolated,0.000274,0.0002743300861227,0.0002743300861227,interpolated,1.7304074741589917,1.0,0.0,0.9390682751568906,0.1249426637596603,3645.243633805184,2
227,66,87_4,RSV B 1982,average,2,0.0002802679459566,interpolated,0.00028,0.0002802679459566,0.0002802679459566,interpolated,1.036308914043775,1.0,0.0,0.8981168324078024,0.1316959718407999,3568.014160830407,2
228,67,87_4,RSV B 2024,average,2,0.0001983424590825,interpolated,0.000198,0.0001983424590825,0.0001983424590825,interpolated,1.0124137130113493,1.0,0.0,0.968627413129216,0.065832125873178,5041.784823208493,2
229,68,87_4,RSV A 1982,average,2,0.0004587916209702,interpolated,0.000459,0.0004587916209702,0.0004587916209702,interpolated,1.3368896182038497,1.0,0.0,0.9952238441072152,0.0294176904042029,2179.638760370807,2
230,69,87_4,RSV A 2020,average,2,0.0003593338536731,interpolated,0.000359,0.0003593338536731,0.0003593338536731,interpolated,1.067950141168876,1.0,0.0,0.9969671993933056,0.0218939221328947,2782.9273244867677,2
231,70,85_7,RSV B N201T,average,2,0.0001777899923812,interpolated,0.000178,0.0001777899923812,0.0001777899923812,interpolated,1.3408751228968938,1.0,0.0,0.9904560733420285,0.0430298681887076,5624.613548865547,2
232,71,85_7,RSV B 1992,average,2,0.0002560486878389,interpolated,0.000256,0.0002560486878389,0.0002560486878389,interpolated,1.8925233005396,1.0,0.0,0.9599361234106673,0.094963319267749,3905.507223802596,2
233,72,85_7,RSV B 2019,average,2,0.0001974711158154,interpolated,0.000197,0.0001974711158154,0.0001974711158154,interpolated,1.707002801329644,1.0,0.0,0.974480293563502,0.0742971552827698,5064.031749001815,2
234,73,85_7,RSV B 1982,average,2,0.0002403343160226,interpolated,0.00024,0.0002403343160226,0.0002403343160226,interpolated,1.3221237067859726,1.0,0.0,0.9459389987301768,0.0941523631191592,4160.870642817251,2
235,74,85_7,RSV B 2024,average,2,8.944569491183133e-05,interpolated,8.94e-05,8.944569491183133e-05,8.944569491183133e-05,interpolated,0.7200228215759075,1.0,0.0,0.9631412654135544,0.0635852355918445,11179.967923394444,2
236,75,85_7,RSV A 1982,average,2,0.0003633166167031,interpolated,0.000363,0.0003633166167031,0.0003633166167031,interpolated,1.1360943126779686,1.0,0.0,0.9710193365624532,0.0659493330843865,2752.4202142870704,2
237,76,85_7,RSV A 2020,average,2,0.0002271964786362,interpolated,0.000227,0.0002271964786362,0.0002271964786362,interpolated,0.9396413642408185,1.0,0.0,0.953608572773358,0.0799210706828345,4401.476669016764,2
238,77,85_8,RSV B N201T,average,2,0.0002143062237733,interpolated,0.000214,0.0002143062237733,0.0002143062237733,interpolated,1.3482560322648465,1.0,0.0,0.9928089972786772,0.0346940412942999,4666.220058348991,2
239,78,85_8,RSV B 1992,average,2,0.0001656497523087,interpolated,0.000166,0.0001656497523087,0.0001656497523087,interpolated,0.9641943495759436,1.0,0.0,0.947819470258696,0.0828913846704183,6036.833656934357,2
240,79,85_8,RSV B 2019,average,2,0.0001679430708724,interpolated,0.000168,0.0001679430708724,0.0001679430708724,interpolated,1.572316649280202,1.0,0.0,0.9932124556754272,0.0369080784365984,5954.39868287142,2
241,80,85_8,RSV B 1982,average,2,0.000135969816746,interpolated,0.000136,0.000135969816746,0.000135969816746,interpolated,0.6853328534892728,1.0,0.0,0.8684972383347903,0.1209202045417364,7354.573418805599,2
242,81,85_8,RSV B 2024,average,2,0.0001762073482629,interpolated,0.000176,0.0001762073482629,0.0001762073482629,interpolated,1.104914194627964,1.0,0.0,0.9955134758576356,0.0264666543233641,5675.132222681246,2
243,82,85_8,RSV A 1982,average,2,0.0001639944787668,interpolated,0.000164,0.0001639944787668,0.0001639944787668,interpolated,1.242018848269408,1.0,0.0,0.9462944985879902,0.0870063633325792,6097.766263350847,2
244,83,85_8,RSV A 2020,average,2,0.0001317887518464,interpolated,0.000132,0.0001317887518464,0.0001317887518464,interpolated,0.9274362689712462,1.0,0.0,0.9689670162847585,0.0633228397279965,7587.900985400496,2
245,84,86_7,RSV B N201T,average,2,0.0005594811586261,interpolated,0.000559,0.0005594811586261,0.0005594811586261,interpolated,1.3565445632019908,1.0,0.0,0.9966779510183672,0.023003414960987,1787.3702886718615,2
246,85,86_7,RSV B 1992,average,2,0.0002833808353213,interpolated,0.000283,0.0002833808353213,0.0002833808353213,interpolated,1.0537615976006875,1.0,0.0,0.9225443566427096,0.0988944527258246,3528.8201436282384,2
247,86,86_7,RSV B 2019,average,2,0.0003179238403767,interpolated,0.000318,0.0003179238403767,0.0003179238403767,interpolated,1.4446223419403494,1.0,0.0,0.993057338792094,0.0353265974641592,3145.407399505256,2
248,87,86_7,RSV B 1982,average,2,0.000250354006264,interpolated,0.00025,0.000250354006264,0.000250354006264,interpolated,0.691014517277001,1.0,0.0,0.8701069285580876,0.1219611424774765,3994.343908942656,2
249,88,86_7,RSV B 2024,average,2,0.0002509256158922,interpolated,0.000251,0.0002509256158922,0.0002509256158922,interpolated,1.02543669789836,1.0,0.0,0.9927298903049936,0.0327532833351361,3985.2447764026183,2
250,89,86_7,RSV A 1982,average,2,0.0007355501457166,interpolated,0.000736,0.0007355501457166,0.0007355501457166,interpolated,1.3302026251293475,1.0,0.0,0.9669663932314376,0.072873930205896,1359.5266153142602,2
251,90,86_7,RSV A 2020,average,2,0.000714761881746,interpolated,0.000715,0.000714761881746,0.000714761881746,interpolated,1.3610862579163518,1.0,0.0,0.9778721247709508,0.0646972262692993,1399.067333525437,2
252,91,86_8,RSV B N201T,average,2,0.001053617052731,interpolated,0.00105,0.001053617052731,0.001053617052731,interpolated,1.520436081369459,1.0,0.0,0.9677106699911704,0.0737063902173305,949.1114417785633,2
253,92,86_8,RSV B 1992,average,2,0.000316666819199,interpolated,0.000317,0.000316666819199,0.000316666819199,interpolated,1.058115074528428,1.0,0.0,0.8853692808123803,0.1236405140408753,3157.893215744777,2
254,93,86_8,RSV B 2019,average,2,0.0004538003584898,interpolated,0.000454,0.0004538003584898,0.0004538003584898,interpolated,1.4045960188293023,1.0,0.0,0.9689893114760476,0.0698308178214204,2203.612186045633,2
255,94,86_8,RSV B 1982,average,2,0.0003285566277808,interpolated,0.000329,0.0003285566277808,0.0003285566277808,interpolated,1.0358835926177508,1.0,0.0,0.9036106294601528,0.1112233344247326,3043.615363215745,2
256,95,86_8,RSV B 2024,average,2,0.0002545982048797,interpolated,0.000255,0.0002545982048797,0.0002545982048797,interpolated,0.6663941037190901,1.0,0.0,0.9418167506400744,0.0795076277776543,3927.7574658175977,2
257,96,86_8,RSV A 1982,average,2,0.0010282986420522,interpolated,0.00103,0.0010282986420522,0.0010282986420522,interpolated,1.3485204008702156,1.0,0.0,0.9244687617212868,0.1000472143948727,972.4801328184935,2
