,serum,virus,replicate,nreplicates,ic50,ic50_bound,ic50_str,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
141,87_7,RSV A 1982,average,2,0.00017811621452543553,interpolated,0.000178,0.00017811621452543553,0.00017811621452543553,interpolated,2.2863961288490544,1.0,0.0,0.9698348319848041,0.07409556560362537
142,87_7,RSV B 2024,average,2,0.00014702868948350152,interpolated,0.000147,0.00014702868948350152,0.00014702868948350152,interpolated,1.157611175787375,1.0,0.0,0.9924750459232841,0.034082599365569004
143,87_7,RSV A 2020,average,2,0.0001125362792929186,interpolated,0.000113,0.0001125362792929186,0.0001125362792929186,interpolated,1.443769411787583,1.0,0.0,0.9934109158891904,0.03271500140040498
144,87_8,RSV B N201T,average,2,0.0003618552223850025,interpolated,0.000362,0.0003618552223850025,0.0003618552223850025,interpolated,1.3737952399770867,1.0,0.0,0.9768272441028504,0.06729775701456867
145,87_8,RSV B N201S,average,2,0.00020724363870850164,interpolated,0.000207,0.00020724363870850164,0.00020724363870850164,interpolated,0.5083636046715684,1.0,0.0,0.8917513083401595,0.09898184597490323
146,87_8,RSV B 1992,average,2,0.00031751183819354894,interpolated,0.000318,0.00031751183819354894,0.00031751183819354894,interpolated,2.016645532706007,1.0,0.0,0.9826500594491605,0.06074595729363566
147,87_8,RSV B 2019,average,2,0.00022399878909280582,interpolated,0.000224,0.00022399878909280582,0.00022399878909280582,interpolated,1.6103914375687456,1.0,0.0,0.9739066866516964,0.07575954035395172
148,87_8,RSV B 1982,average,2,0.000270931672523672,interpolated,0.000271,0.000270931672523672,0.000270931672523672,interpolated,0.9485784157148381,1.0,0.0,0.9627874324295717,0.07527608089767543
149,87_8,RSV A 1982,average,2,0.0004629701228114011,interpolated,0.000463,0.0004629701228114011,0.0004629701228114011,interpolated,1.4765083071708116,1.0,0.0,0.9954435899761274,0.02912919186271697
150,87_8,RSV B 2024,average,2,0.00017017660859811626,interpolated,0.00017,0.00017017660859811626,0.00017017660859811626,interpolated,0.9178208163906728,1.0,0.0,0.945278490975079,0.0834786950936294
151,87_8,RSV A 2020,average,2,0.00016854505341755896,interpolated,0.000169,0.00016854505341755896,0.00016854505341755896,interpolated,0.983889928021177,1.0,0.0,0.9684487179925969,0.0728307259241063
152,87_9,RSV B N201T,average,2,0.00021878637371600015,interpolated,0.000219,0.00021878637371600015,0.00021878637371600015,interpolated,1.4852650750291767,1.0,0.0,0.9913203357070223,0.04076484313467905
153,87_9,RSV B N201S,average,2,0.00030259761233178287,interpolated,0.000303,0.00030259761233178287,0.00030259761233178287,interpolated,0.961528140192683,1.0,0.0,0.9682268435566372,0.063564848880851
154,87_9,RSV B 1982,average,2,0.00013802970475202027,interpolated,0.000138,0.00013802970475202027,0.00013802970475202027,interpolated,1.2516045286079767,1.0,0.0,0.9188656346789258,0.13106221137135823
155,87_9,RSV B 1992,average,2,7.271519553141294e-05,interpolated,7.27e-05,7.271519553141294e-05,7.271519553141294e-05,interpolated,1.9995161211398773,1.0,0.0,0.9935808012217613,0.03379200870412094
156,87_9,RSV B 2019,average,2,8.897998999984227e-05,interpolated,8.9e-05,8.897998999984227e-05,8.897998999984227e-05,interpolated,1.333981307181717,1.0,0.0,0.9947834195849697,0.028639327991296384
157,87_9,RSV A 1982,average,2,0.0001129817979873157,interpolated,0.000113,0.0001129817979873157,0.0001129817979873157,interpolated,2.3929250088127696,1.0,0.0,0.9656982538911616,0.08204390140735209
158,87_9,RSV B 2024,average,2,0.0001194102828147716,interpolated,0.000119,0.0001194102828147716,0.0001194102828147716,interpolated,1.1089092722701874,1.0,0.0,0.9962104514411291,0.023882140989957053
159,87_9,RSV A 2020,average,2,7.138777195014153e-05,interpolated,7.14e-05,7.138777195014153e-05,7.138777195014153e-05,interpolated,1.3463646759249372,1.0,0.0,0.9835348848314932,0.04831717423599261
